id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,pass_goal_assist,clearance_left_foot,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_won_defensive,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,shot_first_time,pass_through_ball,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,shot_aerial_won,ball_recovery_recovery_failure,pass_miscommunication,goalkeeper_punched_out,timestamp_seconds
7be6ae4f-96ae-456f-891d-9b64030ac024,42,1,00:00:29.282,0,29,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['976a8534-3c8a-40df-9f25-f1bacb99b371'],"[36.9, 26.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.282
c6fbda4b-fe23-49eb-a679-17b017d52dbb,43,1,00:00:29.282,0,29,2,1.656118,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['7be6ae4f-96ae-456f-891d-9b64030ac024', 'cc3108f8-c0d8-4fd0-bff9-dbdfc7963914']","[36.9, 26.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[48.0, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.282
cc3108f8-c0d8-4fd0-bff9-dbdfc7963914,44,1,00:00:30.939,0,30,2,1.706413,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['b179fd4d-552b-4629-badc-14274664f7cf'],"[48.0, 21.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,26.16448,-0.77458775,1.0,Ground Pass,"[66.7, 3.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.939
b179fd4d-552b-4629-badc-14274664f7cf,45,1,00:00:32.645,0,32,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['cc3108f8-c0d8-4fd0-bff9-dbdfc7963914'],"[66.7, 3.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.645
488d1b5b-1480-4765-a9a9-cbacbea80666,46,1,00:00:32.645,0,32,2,2.898146,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['02cdf451-63a7-4026-97f4-ce03d63f52d0', 'b179fd4d-552b-4629-badc-14274664f7cf', 'f2b19809-e529-4891-b7ca-240138860bca']","[66.7, 3.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[72.7, 4.7]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.645
f2b19809-e529-4891-b7ca-240138860bca,47,1,00:00:35.275,0,35,2,0.2434,17,Pressure,220,Real Madrid,9,From Kick Off,214,Espanyol,,,['488d1b5b-1480-4765-a9a9-cbacbea80666'],"[49.4, 74.6]",6701.0,Joan Jordán Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.275
02cdf451-63a7-4026-97f4-ce03d63f52d0,48,1,00:00:35.543,0,35,2,1.480315,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['bd638d06-2366-4c33-a563-416b86ee8e89'],"[72.7, 4.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5201.0,Sergio Ramos García,11.61809,2.907052,1.0,Ground Pass,"[61.4, 7.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.543
bd638d06-2366-4c33-a563-416b86ee8e89,49,1,00:00:37.023,0,37,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['02cdf451-63a7-4026-97f4-ce03d63f52d0'],"[61.4, 7.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.023
4545b0af-549d-43c0-9dea-ccca079268a5,50,1,00:00:37.023,0,37,2,0.215965,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['8ebd2a44-efb3-4eb2-a5ff-d1e69011fc03', 'bd638d06-2366-4c33-a563-416b86ee8e89']","[61.4, 7.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[61.4, 7.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.023
8ebd2a44-efb3-4eb2-a5ff-d1e69011fc03,51,1,00:00:37.239,0,37,2,0.538114,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['ba5297f4-1144-4875-adc9-408758b95a58'],"[61.4, 7.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,5574.0,Toni Kroos,10.02846,1.2774293,1.0,Ground Pass,"[64.3, 17.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.239
ba5297f4-1144-4875-adc9-408758b95a58,52,1,00:00:37.777,0,37,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['8ebd2a44-efb3-4eb2-a5ff-d1e69011fc03'],"[64.3, 17.0]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.777
bd367c15-6344-41c2-befc-0cb4b8a11e17,53,1,00:00:37.777,0,37,2,0.065604,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['864c0203-726f-4db9-815b-ea4684b4460f', 'ba5297f4-1144-4875-adc9-408758b95a58']","[64.3, 17.0]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[64.3, 17.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.777
864c0203-726f-4db9-815b-ea4684b4460f,54,1,00:00:37.843,0,37,2,0.851036,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['155653e5-4f8e-494b-8f72-22bfe2b189b6'],"[64.3, 17.0]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5201.0,Sergio Ramos García,10.294173,-2.4456105,1.0,Ground Pass,"[56.4, 10.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.843
155653e5-4f8e-494b-8f72-22bfe2b189b6,55,1,00:00:38.694,0,38,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['864c0203-726f-4db9-815b-ea4684b4460f'],"[56.4, 10.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.694
44abd655-8653-4a0b-961d-6c2e8576b095,56,1,00:00:38.694,0,38,2,0.061077,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['155653e5-4f8e-494b-8f72-22bfe2b189b6', 'a4cb9944-64fa-4c93-9b5e-b05c0883bc4a']","[56.4, 10.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[56.4, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.694
a4cb9944-64fa-4c93-9b5e-b05c0883bc4a,57,1,00:00:38.755,0,38,2,1.644833,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['343a89a0-dc7a-4bed-96fd-2449217abc85'],"[56.4, 10.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,5485.0,Raphaël Varane,24.767923,1.9168078,1.0,Ground Pass,"[48.0, 33.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.755
343a89a0-dc7a-4bed-96fd-2449217abc85,58,1,00:00:40.400,0,40,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['a4cb9944-64fa-4c93-9b5e-b05c0883bc4a'],"[48.0, 33.7]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
98b1e0ea-a714-446b-8a0c-bc15bcd5b4c4,59,1,00:00:40.400,0,40,2,1.141186,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['343a89a0-dc7a-4bed-96fd-2449217abc85', 'b2a20653-53c5-4564-86a1-1a8d72a388be']","[48.0, 33.7]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[49.0, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
b2a20653-53c5-4564-86a1-1a8d72a388be,60,1,00:00:41.541,0,41,2,1.160462,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['236b579d-bb48-4463-b11d-ee483c454902'],"[49.0, 45.1]",5485.0,Raphaël Varane,3.0,Right Center Back,5463.0,Luka Modrić,10.762899,0.7328151,1.0,Ground Pass,"[57.0, 52.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.541
236b579d-bb48-4463-b11d-ee483c454902,61,1,00:00:42.702,0,42,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['b2a20653-53c5-4564-86a1-1a8d72a388be'],"[57.0, 52.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.702
ca592703-863a-49c6-b2f3-05c12ac90288,62,1,00:00:42.702,0,42,2,1.299028,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['236b579d-bb48-4463-b11d-ee483c454902', '516468de-2743-4fc7-b058-f962c4255899']","[57.0, 52.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[57.0, 52.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.702
516468de-2743-4fc7-b058-f962c4255899,63,1,00:00:44.001,0,44,2,1.22427,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['002957c5-8313-4592-9800-87d15c6792de'],"[57.0, 52.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,5721.0,Daniel Carvajal Ramos,35.795113,0.67255944,1.0,Ground Pass,"[85.0, 74.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.001
002957c5-8313-4592-9800-87d15c6792de,64,1,00:00:45.225,0,45,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['516468de-2743-4fc7-b058-f962c4255899'],"[85.0, 74.6]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.225
ae912bf7-6ec8-401e-a309-c452dd8b02af,65,1,00:00:45.225,0,45,2,1.684578,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['002957c5-8313-4592-9800-87d15c6792de', 'b2bb0257-1965-4c2d-a654-322685271c3b']","[85.0, 74.6]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[85.2, 74.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.225
b2bb0257-1965-4c2d-a654-322685271c3b,66,1,00:00:46.910,0,46,2,0.645476,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['9af35afb-4afd-4885-ba1d-f345d94a67bc'],"[85.2, 74.4]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5695.0,James David Rodríguez Rubio,14.422205,-0.98279375,1.0,Ground Pass,"[93.2, 62.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.91
9af35afb-4afd-4885-ba1d-f345d94a67bc,67,1,00:00:47.555,0,47,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['b2bb0257-1965-4c2d-a654-322685271c3b'],"[93.2, 62.4]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.555
12b021d1-e9e0-4c2b-99ea-27d689ef043b,68,1,00:00:47.555,0,47,2,1.639816,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['2c0ef6b8-0234-4588-ac24-69fe8f461dca', '51861662-7368-44b7-98f4-d1d4ade1f97d', '9af35afb-4afd-4885-ba1d-f345d94a67bc']","[93.2, 62.4]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,"[94.6, 61.2]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.555
51861662-7368-44b7-98f4-d1d4ade1f97d,69,1,00:00:47.915,0,47,2,1.275667,17,Pressure,220,Real Madrid,9,From Kick Off,214,Espanyol,,,['12b021d1-e9e0-4c2b-99ea-27d689ef043b'],"[28.7, 17.1]",24072.0,Salvador Sevilla López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.915
2c0ef6b8-0234-4588-ac24-69fe8f461dca,70,1,00:00:49.195,0,49,2,0.489032,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['5e27f089-76a4-4336-8840-a21fb4d135c1'],"[94.6, 61.2]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,4926.0,Francisco Román Alarcón Suárez,7.641989,-0.8224183,1.0,Ground Pass,"[99.8, 55.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.195
5e27f089-76a4-4336-8840-a21fb4d135c1,71,1,00:00:49.684,0,49,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['2c0ef6b8-0234-4588-ac24-69fe8f461dca'],"[99.8, 55.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.684
0eac3fc9-ed9a-471f-a358-4c74e11ba2a8,72,1,00:00:49.684,0,49,2,0.077451,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['20c2b387-7e1e-41cd-ad94-5e56c73d2e8d', '5e27f089-76a4-4336-8840-a21fb4d135c1']","[99.8, 55.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[99.8, 55.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.684
20c2b387-7e1e-41cd-ad94-5e56c73d2e8d,73,1,00:00:49.761,0,49,2,1.442743,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['6c61cd6b-9811-487f-8a9d-96d4faeb73cf'],"[99.8, 55.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5695.0,James David Rodríguez Rubio,9.8270035,-2.926235,1.0,Ground Pass,"[90.2, 53.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.761
6c61cd6b-9811-487f-8a9d-96d4faeb73cf,74,1,00:00:51.204,0,51,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['20c2b387-7e1e-41cd-ad94-5e56c73d2e8d'],"[90.2, 53.5]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.204
ff32044a-b4b2-4c88-99b1-c211cee66d82,75,1,00:00:51.204,0,51,2,0.12,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['6c61cd6b-9811-487f-8a9d-96d4faeb73cf', '6e709239-2174-4df0-8d0e-29648b6bfd55']","[90.2, 53.5]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,"[91.2, 52.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.204
6e709239-2174-4df0-8d0e-29648b6bfd55,76,1,00:00:51.324,0,51,2,0.859424,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['bcf18cac-da1c-4d31-a0a1-6f27c520d314'],"[91.2, 52.9]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,5207.0,Cristiano Ronaldo dos Santos Aveiro,16.536022,-1.009633,1.0,Ground Pass,"[100.0, 38.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.324
bcf18cac-da1c-4d31-a0a1-6f27c520d314,77,1,00:00:52.183,0,52,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['6e709239-2174-4df0-8d0e-29648b6bfd55'],"[100.0, 38.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.183
19c1b873-6572-480e-ae48-5c13661f0663,78,1,00:00:52.183,0,52,2,0.039999,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['bcf18cac-da1c-4d31-a0a1-6f27c520d314', 'dc2526cf-13ff-4ad7-9e19-c347317aac15']","[100.0, 38.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[100.0, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.183
dc2526cf-13ff-4ad7-9e19-c347317aac15,79,1,00:00:52.223,0,52,2,0.884091,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['e7f85fda-a4d4-44a5-aead-0efdc7043991'],"[100.0, 38.5]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5695.0,James David Rodríguez Rubio,7.641989,3.0367157,1.0,Ground Pass,"[92.4, 39.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.223
9f027452-5a75-4a6a-b266-f3e3f38b5754,80,1,00:00:52.957,0,52,2,0.264739,17,Pressure,220,Real Madrid,9,From Kick Off,214,Espanyol,,,"['11ad6a2a-359a-43b2-9b29-5b8c196819ea', '528b5ade-13d3-428b-8d41-f8100dabf4b9', 'e7f85fda-a4d4-44a5-aead-0efdc7043991']","[28.3, 39.6]",6701.0,Joan Jordán Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.957
e7f85fda-a4d4-44a5-aead-0efdc7043991,81,1,00:00:53.108,0,53,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['9f027452-5a75-4a6a-b266-f3e3f38b5754', 'dc2526cf-13ff-4ad7-9e19-c347317aac15']","[92.4, 39.3]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.108
528b5ade-13d3-428b-8d41-f8100dabf4b9,82,1,00:00:53.108,0,53,2,0.079999,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['11ad6a2a-359a-43b2-9b29-5b8c196819ea', '9f027452-5a75-4a6a-b266-f3e3f38b5754', 'e7f85fda-a4d4-44a5-aead-0efdc7043991']","[92.4, 39.3]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,"[92.4, 39.7]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.108
11ad6a2a-359a-43b2-9b29-5b8c196819ea,83,1,00:00:53.188,0,53,2,1.610873,30,Pass,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['89c5565f-f77d-4a4d-b01d-9d30cfbc16c9', '9f027452-5a75-4a6a-b266-f3e3f38b5754']","[92.4, 39.7]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,5552.0,Marcelo Vieira da Silva Júnior,26.176706,-0.81781924,1.0,Ground Pass,"[110.3, 20.6]",38.0,Left Foot,,,,,True,8023fdeb-297b-4885-abb5-30bc87bbc33e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.188
89c5565f-f77d-4a4d-b01d-9d30cfbc16c9,84,1,00:00:54.798,0,54,2,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['11ad6a2a-359a-43b2-9b29-5b8c196819ea'],"[110.3, 20.6]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.798
c3e4c05f-fc65-43cd-912c-5a3de59cc00c,85,1,00:00:54.798,0,54,2,0.970998,43,Carry,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,"['8023fdeb-297b-4885-abb5-30bc87bbc33e', '89c5565f-f77d-4a4d-b01d-9d30cfbc16c9', 'a913d87e-6bad-40db-a0f7-dfb6874b1e3e']","[110.3, 20.6]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[114.5, 27.2]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.798
a913d87e-6bad-40db-a0f7-dfb6874b1e3e,86,1,00:00:55.278,0,55,2,0.380358,17,Pressure,220,Real Madrid,9,From Kick Off,214,Espanyol,,,['c3e4c05f-fc65-43cd-912c-5a3de59cc00c'],"[7.0, 55.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.278
