id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_straight,pass_technique_id,pass_technique_name,foul_committed_offensive,foul_won_defensive,pass_aerial_won,clearance_left_foot,counterpress,interception_outcome_id,interception_outcome_name,block_offensive,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,dribble_overrun,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,pass_miscommunication,pass_through_ball,foul_committed_advantage,foul_won_advantage,clearance_other,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,miscontrol_aerial_won,pass_inswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,shot_open_goal,pass_outswinging,dribble_nutmeg,timestamp_seconds
de60c0ed-fb3c-4646-97c8-86e96ba7a628,41,1,00:01:10.172,1,10,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['59110e43-10bd-4952-a0f5-f79402071a0b'],,"[77.2, 58.3]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.172
9beb83ec-40f4-4e46-a587-ea22371aa545,42,1,00:01:10.172,1,10,3,1.747887,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['5be44cd8-e606-42ed-ad57-86c205df74e5', 'bc9a1590-0536-4ec3-8a00-f53988948371', 'de60c0ed-fb3c-4646-97c8-86e96ba7a628']",,"[77.2, 58.3]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,True,"[88.4, 49.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.172
5be44cd8-e606-42ed-ad57-86c205df74e5,43,1,00:01:11.072,1,11,3,1.242368,17,Pressure,213,Sevilla,4,From Throw In,322,Eibar,,,"['9beb83ec-40f4-4e46-a587-ea22371aa545', 'bc9a1590-0536-4ec3-8a00-f53988948371']",,"[38.7, 24.7]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.072
bc9a1590-0536-4ec3-8a00-f53988948371,44,1,00:01:11.920,1,11,3,2.433853,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['5be44cd8-e606-42ed-ad57-86c205df74e5', '5f47adca-3cbd-4a6b-b0d9-b9fcaed33d66']",,"[88.4, 49.6]",6841.0,Víctor Machín Pérez,21.0,Left Wing,6401.0,Kevin Gameiro,24.594309,0.25484028,1.0,Ground Pass,"[112.2, 55.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.92
a7a4d606-227c-455f-939f-8cd333e5ccc3,45,1,00:01:13.144,1,13,3,1.321928,17,Pressure,213,Sevilla,4,From Throw In,322,Eibar,,,"['0511b16f-d2d6-4b05-a116-626ac3490a0c', '5f47adca-3cbd-4a6b-b0d9-b9fcaed33d66', '7245c4a1-355a-49b1-b199-645eb7aa3e88']",,"[6.3, 25.3]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.144
5f47adca-3cbd-4a6b-b0d9-b9fcaed33d66,46,1,00:01:14.354,1,14,3,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,"['a7a4d606-227c-455f-939f-8cd333e5ccc3', 'bc9a1590-0536-4ec3-8a00-f53988948371']",,"[112.2, 55.8]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.354
0511b16f-d2d6-4b05-a116-626ac3490a0c,47,1,00:01:14.354,1,14,3,0.04,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['5f47adca-3cbd-4a6b-b0d9-b9fcaed33d66', '7245c4a1-355a-49b1-b199-645eb7aa3e88', 'a7a4d606-227c-455f-939f-8cd333e5ccc3']",,"[112.2, 55.8]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,True,"[117.6, 54.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.354
7245c4a1-355a-49b1-b199-645eb7aa3e88,48,1,00:01:14.394,1,14,3,0.151813,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,"['5ccb4eea-6d1d-423e-9eba-f117c256b5f8', 'a7a4d606-227c-455f-939f-8cd333e5ccc3']",,"[117.6, 54.8]",6401.0,Kevin Gameiro,23.0,Center Forward,,,2.408319,-2.4149504,1.0,Ground Pass,"[115.8, 53.2]",40.0,Right Foot,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.394
5ccb4eea-6d1d-423e-9eba-f117c256b5f8,49,1,00:01:14.546,1,14,3,0.0,6,Block,213,Sevilla,4,From Throw In,322,Eibar,,,['7245c4a1-355a-49b1-b199-645eb7aa3e88'],,"[4.3, 26.9]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54599999999999
1caca88a-40cb-4dcb-a262-2dce9161bf1c,50,1,00:01:42.603,1,42,4,2.222794,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['cad52fc1-2674-4976-96a6-c9c59161e462'],,"[120.0, 80.0]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,48.6399,-1.7569021,3.0,High Pass,"[111.0, 32.2]",38.0,Left Foot,61.0,Corner,,,9.0,Incomplete,,,,,,,,,,,True,True,107.0,Straight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.60300000000001
cad52fc1-2674-4976-96a6-c9c59161e462,51,1,00:01:44.826,1,44,4,0.0,9,Clearance,213,Sevilla,2,From Corner,322,Eibar,,,['1caca88a-40cb-4dcb-a262-2dce9161bf1c'],,"[9.1, 47.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,True,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.826
b044ab37-5795-429f-8ed0-82c0c389f828,52,1,00:01:46.635,1,46,4,0.462644,17,Pressure,213,Sevilla,2,From Corner,322,Eibar,,,,,"[24.1, 28.4]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.63499999999999
65a6fec3-4bce-40fd-9edf-01243e6ccd8d,53,1,00:01:47.236,1,47,4,1.43406,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['74d9c02e-1775-496d-a03e-b3a549fc25e6'],,"[97.3, 51.4]",6841.0,Víctor Machín Pérez,21.0,Left Wing,3637.0,Grzegorz Krychowiak,10.878419,-0.5088842,3.0,High Pass,"[106.8, 46.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.23599999999999
14594395-1fa0-4c80-a6cf-bc34a624dd35,54,1,00:01:48.224,1,48,4,0.588588,17,Pressure,213,Sevilla,2,From Corner,322,Eibar,,,"['74d9c02e-1775-496d-a03e-b3a549fc25e6', 'bc70953b-b2f7-4378-b6f9-341cc831af56']",,"[12.1, 33.9]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.22399999999999
74d9c02e-1775-496d-a03e-b3a549fc25e6,55,1,00:01:48.670,1,48,4,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,"['14594395-1fa0-4c80-a6cf-bc34a624dd35', '65a6fec3-4bce-40fd-9edf-01243e6ccd8d']",,"[106.8, 46.1]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.67
bc70953b-b2f7-4378-b6f9-341cc831af56,56,1,00:01:48.670,1,48,4,0.77019,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['14594395-1fa0-4c80-a6cf-bc34a624dd35', '74d9c02e-1775-496d-a03e-b3a549fc25e6', '8d28023f-0b75-452f-a5de-5bbe3b1cf6a2']",,"[106.8, 46.1]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[107.8, 48.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.67
8d28023f-0b75-452f-a5de-5bbe3b1cf6a2,57,1,00:01:49.440,1,49,4,0.0,22,Foul Committed,213,Sevilla,2,From Corner,213,Sevilla,,,['910ad69a-0c2e-427c-b23d-46c2cdf5ab1d'],,"[107.8, 48.4]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.44
910ad69a-0c2e-427c-b23d-46c2cdf5ab1d,58,1,00:01:49.440,1,49,4,0.0,21,Foul Won,213,Sevilla,2,From Corner,322,Eibar,,,['8d28023f-0b75-452f-a5de-5bbe3b1cf6a2'],,"[12.3, 31.7]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.44
ec56fe8b-8bc2-4599-a2de-e20b03bc9016,59,1,00:02:24.581,2,24,5,3.057615,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['0e494793-0321-4009-a915-71ef6e91ea72'],,"[16.5, 23.8]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6566.0,Borja González Tomás,62.93846,-0.24883221,3.0,High Pass,"[77.5, 8.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.581
0e494793-0321-4009-a915-71ef6e91ea72,60,1,00:02:27.638,2,27,5,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['ec56fe8b-8bc2-4599-a2de-e20b03bc9016'],,"[77.5, 8.3]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.638
2960e72b-22a9-4db8-bf89-98c6105d8138,61,1,00:02:27.658,2,27,5,5.488435,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['15ad105e-e70d-49b2-9e71-d0c8c49fa0ff', 'b855d99a-2fa9-4846-9fe0-7266506b04b0', 'd2b4e8d3-058f-4ec0-ba9e-060c4c9d7875']",,"[79.4, 7.5]",6566.0,Borja González Tomás,23.0,Center Forward,5687.0,Takashi Inui,35.362835,0.9765193,3.0,High Pass,"[99.2, 36.8]",,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.65800000000002
b855d99a-2fa9-4846-9fe0-7266506b04b0,62,1,00:02:27.658,2,27,5,0.0,4,Duel,322,Eibar,3,From Free Kick,213,Sevilla,,,['2960e72b-22a9-4db8-bf89-98c6105d8138'],,"[40.7, 72.6]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.65800000000002
ef19dfc8-a5eb-42e1-9f45-be1a26cb993e,63,1,00:02:29.994,2,29,5,1.37338,17,Pressure,322,Eibar,3,From Free Kick,322,Eibar,,,,,"[92.4, 34.0]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.994
377c80c5-4ba1-48f1-9db0-6c9cdc737d21,64,1,00:02:32.104,2,32,5,1.111349,17,Pressure,322,Eibar,3,From Free Kick,322,Eibar,,,['15ad105e-e70d-49b2-9e71-d0c8c49fa0ff'],,"[92.8, 34.5]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.10399999999998
d2b4e8d3-058f-4ec0-ba9e-060c4c9d7875,65,1,00:02:33.146,2,33,5,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['2960e72b-22a9-4db8-bf89-98c6105d8138'],,"[96.8, 34.4]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.14600000000002
15ad105e-e70d-49b2-9e71-d0c8c49fa0ff,66,1,00:02:33.146,2,33,5,0.0,9,Clearance,322,Eibar,3,From Free Kick,213,Sevilla,,,"['2960e72b-22a9-4db8-bf89-98c6105d8138', '377c80c5-4ba1-48f1-9db0-6c9cdc737d21']",,"[20.9, 43.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,38.0,Left Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.14600000000002
7c05f70f-77e2-45ab-8a17-3cfd1053084e,67,1,00:02:36.042,2,36,5,0.0,4,Duel,322,Eibar,3,From Free Kick,322,Eibar,,,['dcd74a7b-9361-4ca9-b5ac-562f589cf90f'],,"[81.0, 31.6]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.042
dcd74a7b-9361-4ca9-b5ac-562f589cf90f,68,1,00:02:36.042,2,36,6,1.699481,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['7c05f70f-77e2-45ab-8a17-3cfd1053084e', 'e60e840e-c65e-433e-a231-067eb792eda0']",,"[39.1, 48.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,23816.0,José Antonio Reyes Calderón,11.21606,0.87377495,2.0,Low Pass,"[46.3, 57.1]",,,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.042
afc22e26-8abf-4ad8-955d-761d0d9258ca,69,1,00:02:37.433,2,37,6,0.466419,17,Pressure,213,Sevilla,1,Regular Play,322,Eibar,,,"['26383889-a98e-4d99-b2b7-04e4023c3b4b', 'a2e8659e-02a6-4453-8f1b-2d6cacacf8c0', 'e60e840e-c65e-433e-a231-067eb792eda0']",,"[72.7, 23.0]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.433
e60e840e-c65e-433e-a231-067eb792eda0,70,1,00:02:37.741,2,37,6,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['afc22e26-8abf-4ad8-955d-761d0d9258ca', 'dcd74a7b-9361-4ca9-b5ac-562f589cf90f']",,"[46.3, 57.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.74099999999999
a2e8659e-02a6-4453-8f1b-2d6cacacf8c0,71,1,00:02:37.741,2,37,6,0.106559,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['26383889-a98e-4d99-b2b7-04e4023c3b4b', 'afc22e26-8abf-4ad8-955d-761d0d9258ca', 'e60e840e-c65e-433e-a231-067eb792eda0']",,"[46.3, 57.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,True,"[48.0, 58.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.74099999999999
26383889-a98e-4d99-b2b7-04e4023c3b4b,72,1,00:02:37.848,2,37,6,1.165912,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['afc22e26-8abf-4ad8-955d-761d0d9258ca', 'ecc47fd6-281e-4006-9160-39d1a9445bab']",,"[48.0, 58.3]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,6841.0,Víctor Machín Pérez,18.788294,-1.3671378,3.0,High Pass,"[51.8, 39.9]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.848
ecc47fd6-281e-4006-9160-39d1a9445bab,73,1,00:02:39.013,2,39,6,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['26383889-a98e-4d99-b2b7-04e4023c3b4b'],,"[51.8, 39.9]",6841.0,Víctor Machín Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.013
bc6c3c0f-08d8-4739-b2d6-5eee24f43120,74,1,00:02:39.053,2,39,6,0.776227,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['58eb572e-ada9-4d26-b391-6ddd0bb80f95'],,"[52.5, 39.5]",6841.0,Víctor Machín Pérez,21.0,Left Wing,6401.0,Kevin Gameiro,11.591807,-0.1821683,2.0,Low Pass,"[63.9, 37.4]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.053
2cf69747-46a8-4fe5-9904-eecd590b3487,75,1,00:02:39.608,2,39,6,0.47128,17,Pressure,213,Sevilla,1,Regular Play,322,Eibar,,,"['4b09e43c-250d-4b21-85c1-f2955a24456c', '58eb572e-ada9-4d26-b391-6ddd0bb80f95', 'f7253501-96af-4a36-a327-926dc813b03f']",,"[56.9, 41.8]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.608
58eb572e-ada9-4d26-b391-6ddd0bb80f95,76,1,00:02:39.830,2,39,6,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['2cf69747-46a8-4fe5-9904-eecd590b3487', 'bc6c3c0f-08d8-4739-b2d6-5eee24f43120']",,"[63.9, 37.4]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.82999999999998
4b09e43c-250d-4b21-85c1-f2955a24456c,77,1,00:02:39.830,2,39,6,0.117792,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['2cf69747-46a8-4fe5-9904-eecd590b3487', '58eb572e-ada9-4d26-b391-6ddd0bb80f95', 'f7253501-96af-4a36-a327-926dc813b03f']",,"[63.9, 37.4]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,True,"[62.9, 37.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.82999999999998
f7253501-96af-4a36-a327-926dc813b03f,78,1,00:02:39.947,2,39,6,1.205131,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['2cf69747-46a8-4fe5-9904-eecd590b3487', 'b6d83b9e-7747-4075-b219-5fb4b574b6bb']",,"[62.9, 37.0]",6401.0,Kevin Gameiro,23.0,Center Forward,,,17.014112,1.2601978,3.0,High Pass,"[68.1, 53.2]",40.0,Right Foot,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.947
b6d83b9e-7747-4075-b219-5fb4b574b6bb,79,1,00:02:41.153,2,41,6,1.427781,30,Pass,213,Sevilla,1,Regular Play,322,Eibar,,,"['4ac5d4b7-0eed-40cc-bb81-b66a6cfc05fb', 'f7253501-96af-4a36-a327-926dc813b03f']",,"[52.0, 26.9]",6776.0,David Juncà Reñé,6.0,Left Back,,,5.508176,-0.054491457,2.0,Low Pass,"[57.5, 26.6]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.153
4ac5d4b7-0eed-40cc-bb81-b66a6cfc05fb,80,1,00:02:42.580,2,42,6,2.679049,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['b6d83b9e-7747-4075-b219-5fb4b574b6bb', 'b87ee2a3-3b3b-4e05-a0a9-9035256d9ff1']",,"[62.6, 53.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,3497.0,Vicente Iborra De La Fuente,46.51301,0.5957544,3.0,High Pass,"[101.1, 79.6]",38.0,Left Foot,66.0,Recovery,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.57999999999998
b87ee2a3-3b3b-4e05-a0a9-9035256d9ff1,81,1,00:02:45.259,2,45,6,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['4ac5d4b7-0eed-40cc-bb81-b66a6cfc05fb'],,"[76.9, 71.6]",3497.0,Vicente Iborra De La Fuente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.25900000000001
7d480cfb-7929-4b4c-a39e-0dac1dff2b84,82,1,00:03:05.831,3,5,7,1.787506,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['8d356265-a606-4558-9bb9-49bf025b0a34'],,"[25.6, 0.1]",6776.0,David Juncà Reñé,6.0,Left Back,6566.0,Borja González Tomás,34.48159,0.2133214,3.0,High Pass,"[59.3, 7.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.831
8d356265-a606-4558-9bb9-49bf025b0a34,83,1,00:03:07.619,3,7,7,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['7d480cfb-7929-4b4c-a39e-0dac1dff2b84'],,"[59.3, 7.4]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.619
13adc752-0878-405e-bd5f-5c19ffc990d2,84,1,00:03:07.659,3,7,7,2.136775,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['51838555-6361-4b4b-a12f-64690783cbc1', '7420ed60-f373-4d57-bf34-2a5acb63cb4f', '968376c8-7fbd-4767-8fd8-9231dd8d8c7c']",,"[59.3, 7.4]",6566.0,Borja González Tomás,23.0,Center Forward,5687.0,Takashi Inui,20.255617,0.5277191,3.0,High Pass,"[76.8, 17.6]",,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.659
