id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_switch,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,ball_recovery_recovery_failure,foul_won_defensive,pass_cross,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,goalkeeper_lost_in_play,dribble_overrun,ball_recovery_offensive,pass_goal_assist,timestamp_seconds
c896863b-f141-4102-a9f4-7759e7d8b53d,38,1,00:01:03.004,1,3,3,0.372831,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['6dcaeb86-222e-4a86-8b1b-5953fc223639', '93b7ba0c-c4e8-4d2f-aaf3-4c7489cf5a2a']",,"[7.3, 46.9]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[7.3, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.004
93b7ba0c-c4e8-4d2f-aaf3-4c7489cf5a2a,39,1,00:01:03.377,1,3,3,3.175755,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['26dc0d7f-5a05-43ef-ad5c-dcddc5859182', '4eb2789a-5be8-411a-91b4-45e94808a748']",,"[7.3, 46.9]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,8167.0,Sergio Ezequiel Araújo,57.071358,0.23520422,3.0,High Pass,"[62.8, 60.2]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.377
26dc0d7f-5a05-43ef-ad5c-dcddc5859182,40,1,00:01:06.553,1,6,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['93b7ba0c-c4e8-4d2f-aaf3-4c7489cf5a2a'],,"[78.3, 42.4]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.553
4eb2789a-5be8-411a-91b4-45e94808a748,41,1,00:01:06.553,1,6,3,1.828133,30,Pass,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['7a71fcd5-3d65-4eeb-9541-30d2078baf41', '93b7ba0c-c4e8-4d2f-aaf3-4c7489cf5a2a', 'f772c9f6-268c-449a-ba7a-47cac0fcb5e2']",,"[57.3, 19.9]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6733.0,Pedro Mosquera Parada,30.452915,0.72964203,3.0,High Pass,"[80.0, 40.2]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.553
f772c9f6-268c-449a-ba7a-47cac0fcb5e2,42,1,00:01:08.381,1,8,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,['4eb2789a-5be8-411a-91b4-45e94808a748'],,"[91.2, 56.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.381
7a71fcd5-3d65-4eeb-9541-30d2078baf41,43,1,00:01:08.381,1,8,3,0.0,2,Ball Recovery,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['4eb2789a-5be8-411a-91b4-45e94808a748'],,"[40.1, 39.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.381
4edc2ef5-473b-4c25-9e2f-d1a6c448fd07,44,1,00:01:08.381,1,8,3,1.255524,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['7a71fcd5-3d65-4eeb-9541-30d2078baf41', 'e9ae6055-bfe7-4809-a0e8-ecf5446fbf01']",,"[40.1, 39.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[44.6, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.381
e9ae6055-bfe7-4809-a0e8-ecf5446fbf01,45,1,00:01:09.636,1,9,3,1.253436,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['62c8c173-438f-473e-8a39-4219cd44f96a'],,"[44.6, 38.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,6932.0,Dani Castellano Betancor,24.200207,-1.4797623,1.0,Ground Pass,"[46.8, 14.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.636
62c8c173-438f-473e-8a39-4219cd44f96a,46,1,00:01:10.890,1,10,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['e9ae6055-bfe7-4809-a0e8-ecf5446fbf01'],,"[46.8, 14.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.89
27e77cfd-49e6-4195-9abf-e26d67d6f369,47,1,00:01:10.890,1,10,3,3.539485,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['62c8c173-438f-473e-8a39-4219cd44f96a', '7b161cf8-96e0-4529-bba7-6356104bf226']",,"[46.8, 14.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[57.5, 6.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.89
7b161cf8-96e0-4529-bba7-6356104bf226,48,1,00:01:14.429,1,14,3,1.10352,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['8a898e0d-cf19-4fed-ab41-7bc4e0f4043d'],,"[57.5, 6.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,3610.0,Roque Mesa Quevedo,11.8,1.5707964,1.0,Ground Pass,"[57.5, 18.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.429
8a898e0d-cf19-4fed-ab41-7bc4e0f4043d,49,1,00:01:15.533,1,15,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['7b161cf8-96e0-4529-bba7-6356104bf226'],,"[57.5, 18.3]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.533
95e6fa7d-6923-4294-8f69-e16328dd3949,50,1,00:01:15.533,1,15,3,1.439998,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['31d94676-503b-4176-b815-718ccea67188', '8a898e0d-cf19-4fed-ab41-7bc4e0f4043d']",,"[57.5, 18.3]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,"[46.0, 13.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.533
31d94676-503b-4176-b815-718ccea67188,51,1,00:01:16.973,1,16,3,1.142342,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['09be56ab-420e-46a8-8bcd-86f1bfbce0b9'],,"[46.0, 13.8]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,7907.0,Pedro Bigas Rigo,15.10298,3.1217277,1.0,Ground Pass,"[30.9, 14.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.973
09be56ab-420e-46a8-8bcd-86f1bfbce0b9,52,1,00:01:18.115,1,18,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['31d94676-503b-4176-b815-718ccea67188'],,"[30.9, 14.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.115
946d4bc2-cfb7-4969-9997-ace0103361eb,53,1,00:01:18.115,1,18,3,1.459106,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['09be56ab-420e-46a8-8bcd-86f1bfbce0b9', 'f12f0d8d-2ef0-4e29-bcc1-75c90179386b']",,"[30.9, 14.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[27.7, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.115
f12f0d8d-2ef0-4e29-bcc1-75c90179386b,54,1,00:01:19.574,1,19,3,1.865386,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['65643d3a-cec7-44a7-9aa8-c752ac4de82b'],,"[27.7, 20.3]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,26753.0,Javier Varas Herrera,21.220745,2.329534,1.0,Ground Pass,"[13.1, 35.7]",,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.574
65643d3a-cec7-44a7-9aa8-c752ac4de82b,55,1,00:01:21.440,1,21,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['f12f0d8d-2ef0-4e29-bcc1-75c90179386b'],,"[13.1, 35.7]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.44
4a4370ac-9b30-41da-ad42-b60f22638d2a,56,1,00:01:21.440,1,21,3,2.079999,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['65643d3a-cec7-44a7-9aa8-c752ac4de82b', 'c7af5467-1c22-4287-9bb6-bc85f1df696b']",,"[13.1, 35.7]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[14.0, 51.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.44
c7af5467-1c22-4287-9bb6-bc85f1df696b,57,1,00:01:23.520,1,23,3,2.526294,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['00c2f5a4-b5f1-4eed-95de-f8a6fd2421bd', 'b7cf7e86-2fa4-4abf-91b3-70972c9a463e']",,"[14.0, 51.2]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,6928.0,Pedro Taunausú Domínguez Placeres,53.045734,0.23400517,3.0,High Pass,"[65.6, 63.5]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.52
00c2f5a4-b5f1-4eed-95de-f8a6fd2421bd,58,1,00:01:26.046,1,26,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['c7af5467-1c22-4287-9bb6-bc85f1df696b'],,"[62.6, 63.0]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.04599999999999
b7cf7e86-2fa4-4abf-91b3-70972c9a463e,59,1,00:01:26.046,1,26,3,0.918452,30,Pass,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['73c18872-819e-459e-92e5-7380ae8a50e6', 'c7af5467-1c22-4287-9bb6-bc85f1df696b']",,"[54.5, 16.6]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6733.0,Pedro Mosquera Parada,16.678429,0.3615777,2.0,Low Pass,"[70.1, 22.5]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.04599999999999
73c18872-819e-459e-92e5-7380ae8a50e6,60,1,00:01:26.964,1,26,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,['b7cf7e86-2fa4-4abf-91b3-70972c9a463e'],,"[70.1, 22.5]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.964
d3c68f2e-cd94-4b6c-bf54-e206eef8be4d,61,1,00:01:26.964,1,26,3,4.511767,43,Carry,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['73c18872-819e-459e-92e5-7380ae8a50e6', 'd6381af5-9568-4d65-96a4-befb145889f6']",,"[70.1, 22.5]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[94.0, 19.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.964
d6381af5-9568-4d65-96a4-befb145889f6,62,1,00:01:31.476,1,31,3,6.133944,30,Pass,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['1d7cebeb-52a2-4fbf-8780-838bc7d557e9', '53171a95-4654-420b-abe8-6776239b5561']",,"[94.0, 19.7]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,26288.0,Jonathan Javier Rodríguez Portillo,60.346416,1.3366693,3.0,High Pass,"[108.0, 78.4]",,,38.0,Left Foot,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.476
53171a95-4654-420b-abe8-6776239b5561,63,1,00:01:37.610,1,37,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,['d6381af5-9568-4d65-96a4-befb145889f6'],,"[109.5, 43.5]",26288.0,Jonathan Javier Rodríguez Portillo,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.61
1d7cebeb-52a2-4fbf-8780-838bc7d557e9,64,1,00:01:37.610,1,37,3,0.0,2,Ball Recovery,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['d6381af5-9568-4d65-96a4-befb145889f6'],,"[12.1, 1.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.61
d82adc91-44ed-4f2c-b6ae-3f1e421ac652,65,1,00:01:37.610,1,37,3,4.06042,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['1d7cebeb-52a2-4fbf-8780-838bc7d557e9', 'c5edbbf7-6c10-456c-b783-67e23efd5fae']",,"[12.1, 1.7]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[14.8, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.61
c5edbbf7-6c10-456c-b783-67e23efd5fae,66,1,00:01:41.671,1,41,3,1.486472,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['516366e6-82dc-407b-8b3b-57f3697998a1'],,"[14.8, 20.3]",6932.0,Dani Castellano Betancor,6.0,Left Back,7907.0,Pedro Bigas Rigo,17.572706,-2.4206214,1.0,Ground Pass,"[1.6, 8.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.67099999999999
516366e6-82dc-407b-8b3b-57f3697998a1,67,1,00:01:43.157,1,43,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['c5edbbf7-6c10-456c-b783-67e23efd5fae'],,"[1.6, 8.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.157
b4eac417-e5ce-431e-9d96-5737c32bbade,68,1,00:01:43.157,1,43,3,2.252209,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['516366e6-82dc-407b-8b3b-57f3697998a1', 'd28e66a8-6938-409c-ad16-e39c25de16d0']",,"[1.6, 8.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[12.8, 3.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.157
d28e66a8-6938-409c-ad16-e39c25de16d0,69,1,00:01:45.409,1,45,3,2.753864,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['5d029ae1-dfa5-44f1-9f1f-47fcf9e23422'],,"[12.8, 3.5]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,10755.0,Jonathan Viera Ramos,57.60217,0.008680337,3.0,High Pass,"[70.4, 4.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.40899999999999
5d029ae1-dfa5-44f1-9f1f-47fcf9e23422,70,1,00:01:48.163,1,48,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['d28e66a8-6938-409c-ad16-e39c25de16d0'],,"[70.4, 4.0]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.163
9c97397e-61dd-4637-af54-93781b7fff11,71,1,00:01:48.163,1,48,3,0.660497,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['1bd21327-fabe-43ec-9d93-e43091b8c0ae', '5d029ae1-dfa5-44f1-9f1f-47fcf9e23422']",,"[70.4, 4.0]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,"[68.7, 3.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.163
1bd21327-fabe-43ec-9d93-e43091b8c0ae,72,1,00:01:48.824,1,48,3,0.0,38,Miscontrol,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,,,"[68.7, 3.5]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.824
b3048a1f-bcad-486e-bd5a-2ca413baf5ea,73,1,00:01:48.882,1,48,3,0.0,9,Clearance,208,Las Palmas,7,From Goal Kick,219,RC Deportivo La Coruña,,,,,"[53.9, 76.6]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,True,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.882
a2a7af71-d9d3-4f18-a506-b11b168ffc2a,74,1,00:02:04.003,2,4,4,2.809107,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['4ecb2c36-3d69-46a6-bdf1-60b78d3b7540', '8f6388ab-c205-4c52-b6e7-8930c4225104']",,"[66.2, 0.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,8167.0,Sergio Ezequiel Araújo,24.946743,0.18953408,3.0,High Pass,"[90.7, 4.8]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.003
8f6388ab-c205-4c52-b6e7-8930c4225104,75,1,00:02:06.812,2,6,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a2a7af71-d9d3-4f18-a506-b11b168ffc2a'],,"[93.5, 4.5]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.812
289d78a7-fc82-48e0-b74a-c3514697ca5b,76,1,00:02:06.812,2,6,4,0.0,4,Duel,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['4ecb2c36-3d69-46a6-bdf1-60b78d3b7540'],,"[90.7, 4.8]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.812
4ecb2c36-3d69-46a6-bdf1-60b78d3b7540,77,1,00:02:06.812,2,6,4,0.0,9,Clearance,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,"['289d78a7-fc82-48e0-b74a-c3514697ca5b', 'a2a7af71-d9d3-4f18-a506-b11b168ffc2a']",,"[29.4, 75.3]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.812
e6e10a9c-9f5b-4567-a5af-1dc505872cf6,78,1,00:02:07.884,2,7,4,0.0,2,Ball Recovery,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,,,"[31.1, 77.5]",25921.0,Rubén Gracia Calmache,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.884
0c984cfe-f78b-4ef5-b73b-4d6ebd011a2d,79,1,00:02:07.884,2,7,4,0.424144,43,Carry,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,"['dfa1d8b7-4fc3-41a4-a5ba-0e4ceb12a8f5', 'e6e10a9c-9f5b-4567-a5af-1dc505872cf6']",,"[31.1, 77.5]",25921.0,Rubén Gracia Calmache,12.0,Right Midfield,,,,,,,,,,,,"[33.6, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.884
dfa1d8b7-4fc3-41a4-a5ba-0e4ceb12a8f5,80,1,00:02:08.308,2,8,4,2.70638,30,Pass,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,['a9932a81-cd47-4f76-9b3a-c931de0c1d2e'],,"[33.6, 77.8]",25921.0,Rubén Gracia Calmache,12.0,Right Midfield,23806.0,Alejandro Bergantiños García,19.349676,-1.1950884,1.0,Ground Pass,"[40.7, 59.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.308
6d1c1930-2f88-474d-88ff-dca151c272fb,81,1,00:02:10.008,2,10,4,0.639997,17,Pressure,208,Las Palmas,4,From Throw In,208,Las Palmas,,,,,"[79.2, 21.1]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.008
a9932a81-cd47-4f76-9b3a-c931de0c1d2e,82,1,00:02:11.015,2,11,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,219,RC Deportivo La Coruña,,,['dfa1d8b7-4fc3-41a4-a5ba-0e4ceb12a8f5'],,"[40.7, 59.8]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.015
