id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,out,counterpress,foul_won_defensive,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,shot_aerial_won,goalkeeper_end_location,interception_outcome_id,interception_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,ball_recovery_recovery_failure,pass_inswinging,dribble_overrun,foul_committed_card_id,foul_committed_card_name,shot_first_time,block_offensive,pass_miscommunication,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,pass_straight,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_cut_back,pass_goal_assist,shot_one_on_one,dribble_nutmeg,timestamp_seconds
72c49615-e30f-4602-aa96-92e58abecbca,40,1,00:00:55.264,0,55,3,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['d1814300-ea41-49f0-a289-a46565b11579'],,"[69.3, 75.4]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.264
fed0a5e6-4870-4ab4-b675-27e898b2c741,41,1,00:00:55.264,0,55,3,0.0,6,Block,208,Las Palmas,7,From Goal Kick,218,Real Betis,,,['d1814300-ea41-49f0-a289-a46565b11579'],,"[68.3, 8.5]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.264
61935533-d92c-4eea-9a0f-00756afe6512,42,1,00:01:09.927,1,9,4,1.714222,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e0568dae-2cdd-4e0f-bd6b-e4d679c65f27'],,"[49.7, 80.0]",6927.0,David García Santana,2.0,Right Back,8440.0,Aythami Artiles Oliva,30.054117,-3.0114598,2.0,Low Pass,"[19.9, 76.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.92699999999999
e0568dae-2cdd-4e0f-bd6b-e4d679c65f27,43,1,00:01:11.641,1,11,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['61935533-d92c-4eea-9a0f-00756afe6512'],,"[19.9, 76.1]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.641
0e287058-8f2d-4296-b0a8-6d5e031e12ae,44,1,00:01:11.641,1,11,4,2.19143,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['a8954cd9-e993-40f7-8716-1ce17107e39d', 'e0568dae-2cdd-4e0f-bd6b-e4d679c65f27']",,"[19.9, 76.1]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[17.5, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.641
a8954cd9-e993-40f7-8716-1ce17107e39d,45,1,00:01:13.832,1,13,4,1.813981,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['5cbac10c-cd55-44ed-8d7d-020c105c830f'],,"[17.5, 69.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,7907.0,Pedro Bigas Rigo,37.961693,-1.478467,1.0,Ground Pass,"[21.0, 32.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.832
5cbac10c-cd55-44ed-8d7d-020c105c830f,46,1,00:01:15.646,1,15,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a8954cd9-e993-40f7-8716-1ce17107e39d'],,"[21.0, 32.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.646
546f0ed4-0099-4002-bc71-0dfa67b79b1e,47,1,00:01:15.646,1,15,4,1.702583,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['45339133-cf9d-4beb-bfa8-3c69f20d1104', '5cbac10c-cd55-44ed-8d7d-020c105c830f']",,"[21.0, 32.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[26.2, 27.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.646
45339133-cf9d-4beb-bfa8-3c69f20d1104,48,1,00:01:17.349,1,17,4,1.472744,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['79ae4294-32d3-4589-baf8-bc0d4ce3f7e7'],,"[26.2, 27.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,26448.0,Javier Garrido Behovide,20.06016,-0.9233072,1.0,Ground Pass,"[38.3, 11.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.349
79ae4294-32d3-4589-baf8-bc0d4ce3f7e7,49,1,00:01:18.822,1,18,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['45339133-cf9d-4beb-bfa8-3c69f20d1104'],,"[38.3, 11.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.822
dffd96fe-ee8b-45c9-b445-e80d87ffd1fb,50,1,00:01:18.822,1,18,4,0.110646,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['79ae4294-32d3-4589-baf8-bc0d4ce3f7e7', '813fc40f-a8a9-4286-95ef-9d503cbd49f0']",,"[38.3, 11.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,"[38.3, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.822
813fc40f-a8a9-4286-95ef-9d503cbd49f0,51,1,00:01:18.932,1,18,4,1.30212,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['2b8d4cb8-bb56-4973-b151-e98041d524e3'],,"[38.3, 11.1]",26448.0,Javier Garrido Behovide,6.0,Left Back,7907.0,Pedro Bigas Rigo,16.902662,2.1965477,1.0,Ground Pass,"[28.4, 24.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.932
2b8d4cb8-bb56-4973-b151-e98041d524e3,52,1,00:01:20.234,1,20,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['813fc40f-a8a9-4286-95ef-9d503cbd49f0'],,"[28.4, 24.8]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.23400000000001
1fe98180-3b26-4846-b286-ae657d6ec316,53,1,00:01:20.234,1,20,4,3.759957,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['048533d3-88fa-4ca2-909d-c5a481a42cb4', '2b8d4cb8-bb56-4973-b151-e98041d524e3']",,"[28.4, 24.8]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[35.7, 38.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.23400000000001
048533d3-88fa-4ca2-909d-c5a481a42cb4,54,1,00:01:23.994,1,23,4,2.437584,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['5bec9b89-cafe-43c4-b969-bc1bc54967ea'],,"[35.7, 38.5]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,8440.0,Aythami Artiles Oliva,27.222233,1.5303771,1.0,Ground Pass,"[36.8, 65.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.994
5bec9b89-cafe-43c4-b969-bc1bc54967ea,55,1,00:01:26.432,1,26,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['048533d3-88fa-4ca2-909d-c5a481a42cb4'],,"[36.8, 65.7]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.432
5571c4b0-1999-4114-8512-bb87ff71b6e9,56,1,00:01:26.432,1,26,4,0.819722,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['5bec9b89-cafe-43c4-b969-bc1bc54967ea', '96e5009f-294e-4f4e-95a6-4ab890f6a4f4']",,"[36.8, 65.7]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[36.8, 65.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.432
96e5009f-294e-4f4e-95a6-4ab890f6a4f4,57,1,00:01:27.252,1,27,4,1.504082,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['2a0ceacb-eabc-4d58-9551-621687f07841'],,"[36.8, 65.7]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,7907.0,Pedro Bigas Rigo,19.35691,-1.763126,1.0,Ground Pass,"[33.1, 46.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.252
2a0ceacb-eabc-4d58-9551-621687f07841,58,1,00:01:28.756,1,28,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['96e5009f-294e-4f4e-95a6-4ab890f6a4f4'],,"[33.1, 46.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.756
eb461040-846a-4dd6-a080-3b549b37b56f,59,1,00:01:28.756,1,28,4,1.322923,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['2a0ceacb-eabc-4d58-9551-621687f07841', 'add5f975-e984-4da7-a8c8-83be152212c5']",,"[33.1, 46.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[32.8, 42.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.756
add5f975-e984-4da7-a8c8-83be152212c5,60,1,00:01:30.079,1,30,4,1.199893,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['b62b4c91-f534-405a-9eb1-c067cfa9f615'],,"[32.8, 42.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,6929.0,José Vicente Gómez Umpiérrez,21.634232,-1.3280598,1.0,Ground Pass,"[38.0, 21.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.07900000000001
b62b4c91-f534-405a-9eb1-c067cfa9f615,61,1,00:01:31.279,1,31,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['add5f975-e984-4da7-a8c8-83be152212c5'],,"[38.0, 21.7]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.279
c73e3217-10d6-45a6-be6a-2d21afc80bf9,62,1,00:01:31.279,1,31,4,3.835739,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['b62b4c91-f534-405a-9eb1-c067cfa9f615', 'cff55deb-f65c-4969-b3ab-8d2318e17dcd']",,"[38.0, 21.7]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[46.5, 24.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.279
cff55deb-f65c-4969-b3ab-8d2318e17dcd,63,1,00:01:35.114,1,35,4,0.566609,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['92f28d0b-7c8f-47f0-b017-d32b6d56f10f'],,"[46.5, 24.8]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,24144.0,Ángel Montoro Sánchez,10.423532,0.06720632,1.0,Ground Pass,"[56.9, 25.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.114
92f28d0b-7c8f-47f0-b017-d32b6d56f10f,64,1,00:01:35.681,1,35,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['cff55deb-f65c-4969-b3ab-8d2318e17dcd'],,"[56.9, 25.5]",24144.0,Ángel Montoro Sánchez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.681
76a0b7f5-202f-4814-93ab-b719388c9635,65,1,00:01:35.681,1,35,4,0.08,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['92f28d0b-7c8f-47f0-b017-d32b6d56f10f', 'e834142a-2aaf-4965-912e-acf5e0677fb0']",,"[56.9, 25.5]",24144.0,Ángel Montoro Sánchez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,"[56.9, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.681
e834142a-2aaf-4965-912e-acf5e0677fb0,66,1,00:01:35.761,1,35,4,1.082869,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['64600f76-5871-4694-b38d-3f4c93619f65'],,"[56.9, 25.5]",24144.0,Ángel Montoro Sánchez,15.0,Left Center Midfield,6929.0,José Vicente Gómez Umpiérrez,8.770975,2.642246,1.0,Ground Pass,"[49.2, 29.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.761
f16a8f6e-a36c-48fe-9e1a-990de8ff14b8,67,1,00:01:36.738,1,36,4,0.509904,17,Pressure,208,Las Palmas,4,From Throw In,218,Real Betis,,,"['64600f76-5871-4694-b38d-3f4c93619f65', 'bc1b826b-9375-4f76-a196-ffc22f4f1630']",,"[64.8, 50.8]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.738
64600f76-5871-4694-b38d-3f4c93619f65,68,1,00:01:36.844,1,36,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['e834142a-2aaf-4965-912e-acf5e0677fb0', 'f16a8f6e-a36c-48fe-9e1a-990de8ff14b8']",,"[49.2, 29.7]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.844
bc1b826b-9375-4f76-a196-ffc22f4f1630,69,1,00:01:36.844,1,36,4,0.417364,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['64600f76-5871-4694-b38d-3f4c93619f65', 'a7c5ac0a-328e-434b-a3e8-481396db9267', 'f16a8f6e-a36c-48fe-9e1a-990de8ff14b8']",,"[49.2, 29.7]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,"[50.3, 29.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.844
a7c5ac0a-328e-434b-a3e8-481396db9267,70,1,00:01:37.261,1,37,4,1.569436,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['d5a46d59-f5a0-487c-ba19-60b5c846ac15'],,"[50.3, 29.3]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,7907.0,Pedro Bigas Rigo,14.115594,-2.898332,1.0,Ground Pass,"[36.6, 25.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.261
d5a46d59-f5a0-487c-ba19-60b5c846ac15,71,1,00:01:38.831,1,38,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a7c5ac0a-328e-434b-a3e8-481396db9267'],,"[36.6, 25.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.831
60e0f6a8-570e-4edd-8714-d33ee66dd401,72,1,00:01:38.831,1,38,4,0.526175,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['3cc3cd42-3695-4d03-8b7b-592724940d6c', 'd5a46d59-f5a0-487c-ba19-60b5c846ac15']",,"[36.6, 25.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,"[35.7, 25.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.831
3cc3cd42-3695-4d03-8b7b-592724940d6c,73,1,00:01:39.357,1,39,4,2.130971,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e6355aba-b852-4858-8063-66a2f40f8309'],,"[35.7, 25.9]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,7905.0,Raúl Lizoáin Cruz,31.32108,2.4897904,1.0,Ground Pass,"[10.8, 44.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.357
e6355aba-b852-4858-8063-66a2f40f8309,74,1,00:01:41.488,1,41,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['3cc3cd42-3695-4d03-8b7b-592724940d6c'],,"[10.8, 44.9]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.488
346628a9-d1d2-4390-881a-ff295a44c82c,75,1,00:01:41.488,1,41,4,1.409445,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['020e6336-75a6-4c24-88ce-a261a061b97e', 'c89355b7-4db6-475b-b59e-f157ac1b6daa', 'e6355aba-b852-4858-8063-66a2f40f8309']",,"[10.8, 44.9]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,True,,,,,,"[12.2, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.488
c89355b7-4db6-475b-b59e-f157ac1b6daa,76,1,00:01:42.236,1,42,4,0.685857,17,Pressure,208,Las Palmas,4,From Throw In,218,Real Betis,,,"['020e6336-75a6-4c24-88ce-a261a061b97e', '346628a9-d1d2-4390-881a-ff295a44c82c']",,"[101.9, 38.3]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.23599999999999
020e6336-75a6-4c24-88ce-a261a061b97e,77,1,00:01:42.897,1,42,4,0.956685,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['0ac0260a-6b76-48ae-a38f-6fed7d059e7a', 'c89355b7-4db6-475b-b59e-f157ac1b6daa']",,"[12.2, 44.6]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,6929.0,José Vicente Gómez Umpiérrez,18.927494,-0.21293835,1.0,Ground Pass,"[30.7, 40.6]",,,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.89699999999999
0ac0260a-6b76-48ae-a38f-6fed7d059e7a,78,1,00:01:43.854,1,43,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['020e6336-75a6-4c24-88ce-a261a061b97e'],,"[30.7, 40.6]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.854
bf005db7-6e13-4e12-ae1e-6c1598fc5ca0,79,1,00:01:43.854,1,43,4,4.219295,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['0ac0260a-6b76-48ae-a38f-6fed7d059e7a', 'a623e48e-131e-485a-ae71-0c771c6922ad']",,"[30.7, 40.6]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[52.9, 48.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.854
a623e48e-131e-485a-ae71-0c771c6922ad,80,1,00:01:48.073,1,48,4,1.88247,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['051f6e8d-bcfd-4031-b857-60f05f45aad1'],,"[52.9, 48.7]",6929.0,José Vicente Gómez Umpiérrez,10.0,Center Defensive Midfield,6927.0,David García Santana,29.96281,1.2163225,1.0,Ground Pass,"[63.3, 76.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.07300000000001
051f6e8d-bcfd-4031-b857-60f05f45aad1,81,1,00:01:49.956,1,49,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a623e48e-131e-485a-ae71-0c771c6922ad'],,"[63.3, 76.8]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.956
8b549403-37c4-44c5-b47c-888cbb5b650f,82,1,00:01:49.956,1,49,4,1.34235,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['013a3ffd-1cff-4c05-96dd-2dcb0305758f', '051f6e8d-bcfd-4031-b857-60f05f45aad1']",,"[63.3, 76.8]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,"[63.3, 76.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.956
013a3ffd-1cff-4c05-96dd-2dcb0305758f,83,1,00:01:51.298,1,51,4,2.127657,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['0e0735ba-9aa1-46d7-a2a4-7a37167a1bfc', '3adf186e-5e06-425e-86e9-2306c836bfd0']",,"[63.3, 76.8]",6927.0,David García Santana,2.0,Right Back,6721.0,Willian José da Silva,34.217102,-1.0168438,1.0,Ground Pass,"[81.3, 47.7]",,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.298
3adf186e-5e06-425e-86e9-2306c836bfd0,84,1,00:01:53.426,1,53,4,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['013a3ffd-1cff-4c05-96dd-2dcb0305758f'],,"[73.0, 68.3]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.426
