id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,carry_end_location,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_inswinging,pass_technique_id,pass_technique_name,50_50_outcome_id,50_50_outcome_name,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,shot_one_on_one,pass_outswinging,shot_aerial_won,clearance_aerial_won,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_cut_back,ball_recovery_recovery_failure,pass_goal_assist,shot_open_goal,timestamp_seconds
4ff1b981-616a-4305-83dc-f37eea45c64a,37,1,00:01:02.370,1,2,6,1.045921,17,Pressure,214,Espanyol,8,From Keeper,360,Rayo Vallecano,,,['e6055f6d-a65f-4391-afec-ce66702c76c1'],,"[56.4, 5.2]",9246.0,Patrick Ebert,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.37
aa6400b5-810c-4bd4-a18d-4806ad319d70,38,1,00:01:04.792,1,4,6,0.59458,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['7f6c66be-a6ee-4846-b2a0-16fece1c51e4'],,"[68.9, 76.5]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,6758.0,Víctor Sánchez Mata,6.3411355,-2.2332227,1.0,Ground Pass,"[65.0, 71.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.792
7f6c66be-a6ee-4846-b2a0-16fece1c51e4,39,1,00:01:05.387,1,5,6,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['aa6400b5-810c-4bd4-a18d-4806ad319d70'],,"[65.0, 71.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.387
a61df519-4fcf-4a09-84c2-5daa34146399,40,1,00:01:05.387,1,5,6,0.781912,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['4330eed1-8ef1-4493-b294-9d24fb9117e1', '7f6c66be-a6ee-4846-b2a0-16fece1c51e4', 'cf408197-e85e-4f27-a985-4892135a945f']",,"[65.0, 71.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,"[72.0, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.387
cf408197-e85e-4f27-a985-4892135a945f,41,1,00:01:05.769,1,5,6,0.529041,17,Pressure,214,Espanyol,8,From Keeper,360,Rayo Vallecano,,,"['4330eed1-8ef1-4493-b294-9d24fb9117e1', 'a61df519-4fcf-4a09-84c2-5daa34146399']",,"[49.1, 11.7]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.769
4330eed1-8ef1-4493-b294-9d24fb9117e1,42,1,00:01:06.169,1,6,6,0.0,3,Dispossessed,214,Espanyol,8,From Keeper,214,Espanyol,,,"['378e512c-9ed3-4f2b-9332-5234a55b3625', 'cf408197-e85e-4f27-a985-4892135a945f']",,"[72.0, 69.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.169
378e512c-9ed3-4f2b-9332-5234a55b3625,43,1,00:01:06.169,1,6,7,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['4330eed1-8ef1-4493-b294-9d24fb9117e1'],,"[48.1, 10.6]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.169
39d7dbe3-7b98-4527-b333-28eaaeb94d8b,44,1,00:01:07.196,1,7,7,1.005038,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['03807ce2-29d2-4231-b114-38c4ef2b1a87'],,"[40.6, 12.1]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,26848.0,Roberto Trashorras Gayoso,14.276204,0.69115084,2.0,Low Pass,"[51.6, 21.2]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.196
03807ce2-29d2-4231-b114-38c4ef2b1a87,45,1,00:01:08.201,1,8,7,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['39d7dbe3-7b98-4527-b333-28eaaeb94d8b'],,"[51.6, 21.2]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.201
e5dc96d9-5507-41e8-bcc6-d779269b72d9,46,1,00:01:08.201,1,8,7,1.390217,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['03807ce2-29d2-4231-b114-38c4ef2b1a87', 'bf9516e3-b130-4894-98ff-86a59a08d32e']",,"[51.6, 21.2]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[54.7, 23.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.201
bf9516e3-b130-4894-98ff-86a59a08d32e,47,1,00:01:09.591,1,9,7,1.176835,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['c6b0c0e7-49b8-480d-b3db-8b382a91e458'],,"[54.7, 23.4]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,10727.0,Răzvan Dincă Raț,17.220047,-1.3244092,1.0,Ground Pass,"[58.9, 6.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.591
03e0c972-0372-4537-8f30-3dc62fb97dbf,48,1,00:01:09.638,1,9,7,0.333987,17,Pressure,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,,,"[68.5, 59.2]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.638
c6b0c0e7-49b8-480d-b3db-8b382a91e458,49,1,00:01:10.768,1,10,7,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['bf9516e3-b130-4894-98ff-86a59a08d32e'],,"[58.9, 6.7]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.768
27fdc6a0-2709-465a-96d7-8d329bac61c9,50,1,00:01:10.768,1,10,7,0.811519,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['361103c1-1a09-4e7e-b0e4-306d998e25a8', 'c6b0c0e7-49b8-480d-b3db-8b382a91e458']",,"[58.9, 6.7]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,"[64.5, 7.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.768
361103c1-1a09-4e7e-b0e4-306d998e25a8,51,1,00:01:11.579,1,11,7,0.993208,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6ab5e787-b936-4ab7-a80b-808f504be39e'],,"[64.5, 7.4]",10727.0,Răzvan Dincă Raț,6.0,Left Back,11542.0,Javier Guerra Rodríguez,10.9,0.5829136,1.0,Ground Pass,"[73.6, 13.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.57900000000001
6ab5e787-b936-4ab7-a80b-808f504be39e,52,1,00:01:12.573,1,12,7,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['361103c1-1a09-4e7e-b0e4-306d998e25a8'],,"[73.6, 13.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.57300000000001
99898c18-16ef-4ed0-98ed-7e24569ae0dc,53,1,00:01:12.573,1,12,7,0.700112,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f7ef3a5f-7ceb-4a93-8c8b-06496fa3a787'],,"[73.6, 13.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,26848.0,Roberto Trashorras Gayoso,9.104943,-3.1086376,1.0,Ground Pass,"[64.5, 13.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.57300000000001
f7ef3a5f-7ceb-4a93-8c8b-06496fa3a787,54,1,00:01:13.273,1,13,7,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['99898c18-16ef-4ed0-98ed-7e24569ae0dc'],,"[64.5, 13.1]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.273
5fc1f94f-1bf5-44e6-92b4-27a0ac0d8a4d,55,1,00:01:13.273,1,13,7,2.333096,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['b234858a-5ef1-47a9-81f0-99054d77b646', 'f7ef3a5f-7ceb-4a93-8c8b-06496fa3a787']",,"[64.5, 13.1]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[70.2, 10.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.273
b234858a-5ef1-47a9-81f0-99054d77b646,56,1,00:01:15.606,1,15,7,0.999051,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['823475b0-ff09-4b24-bb7a-817b61bad0cd'],,"[70.2, 10.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,10727.0,Răzvan Dincă Raț,11.811858,-0.49394137,2.0,Low Pass,"[80.6, 5.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.606
823475b0-ff09-4b24-bb7a-817b61bad0cd,57,1,00:01:16.605,1,16,7,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b234858a-5ef1-47a9-81f0-99054d77b646'],,"[80.6, 5.2]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.605
fb1fc989-d614-4226-9ee0-ffcdcb8d1d74,58,1,00:01:16.605,1,16,7,0.974491,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['823475b0-ff09-4b24-bb7a-817b61bad0cd', 'b98fe3de-3393-4f5e-aec7-cec929ccfef2']",,"[80.6, 5.2]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,"[80.6, 5.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.605
b98fe3de-3393-4f5e-aec7-cec929ccfef2,59,1,00:01:17.579,1,17,7,1.215534,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['3bfccde7-61f0-4514-87be-28be27be1219'],,"[80.6, 5.2]",10727.0,Răzvan Dincă Raț,6.0,Left Back,11542.0,Javier Guerra Rodríguez,29.52372,0.73508096,2.0,Low Pass,"[102.5, 25.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.57900000000001
3bfccde7-61f0-4514-87be-28be27be1219,60,1,00:01:18.795,1,18,7,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b98fe3de-3393-4f5e-aec7-cec929ccfef2'],,"[102.5, 25.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.795
4547b3b8-d8d1-415d-89e5-54a2e29c06fa,61,1,00:01:18.795,1,18,7,0.08,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3bfccde7-61f0-4514-87be-28be27be1219', '5b2dd3b6-b10d-42ca-872a-49a7353c9068']",,"[102.5, 25.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,"[102.5, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.795
5b2dd3b6-b10d-42ca-872a-49a7353c9068,62,1,00:01:18.875,1,18,7,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[102.5, 25.0]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.875
5c93e568-9bf3-4daa-823d-1fab810a70bb,63,1,00:01:42.503,1,42,8,5.105432,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['e7781b21-af15-4a63-ba86-28b8a3b3956c'],,"[7.0, 36.1]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,82.889145,0.36258313,3.0,High Pass,"[84.5, 65.5]",40.0,Right Foot,63.0,Goal Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.503
e7781b21-af15-4a63-ba86-28b8a3b3956c,64,1,00:01:47.608,1,47,8,1.202286,30,Pass,214,Espanyol,7,From Goal Kick,360,Rayo Vallecano,,,"['5c93e568-9bf3-4daa-823d-1fab810a70bb', 'ef0f1e4a-a77f-47d6-99e5-f0722782518f']",,"[35.6, 14.6]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,9.873196,-0.12184244,3.0,High Pass,"[45.4, 13.4]",37.0,Head,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.608
ef0f1e4a-a77f-47d6-99e5-f0722782518f,65,1,00:01:48.810,1,48,8,1.293886,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['4c6e9ad7-ad9b-424b-a73b-0a4348483c15', 'c143e01e-15bd-47c4-9052-5feaff13cd2b', 'e7781b21-af15-4a63-ba86-28b8a3b3956c', 'f3471e17-739b-439d-aa74-f4ef3963d620']",,"[74.7, 66.7]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,7781.0,Felipe Salvador Caicedo Corozo,9.513149,-0.59091806,3.0,High Pass,"[82.6, 61.4]",,,66.0,Recovery,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.81
4c6e9ad7-ad9b-424b-a73b-0a4348483c15,66,1,00:01:48.810,1,48,8,0.0,4,Duel,214,Espanyol,7,From Goal Kick,360,Rayo Vallecano,,,['ef0f1e4a-a77f-47d6-99e5-f0722782518f'],,"[45.4, 13.4]",9246.0,Patrick Ebert,21.0,Left Wing,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.81
c143e01e-15bd-47c4-9052-5feaff13cd2b,67,1,00:01:50.104,1,50,8,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['ef0f1e4a-a77f-47d6-99e5-f0722782518f'],,"[82.6, 64.5]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.104
f3471e17-739b-439d-aa74-f4ef3963d620,68,1,00:01:50.104,1,50,8,1.07895,30,Pass,214,Espanyol,7,From Goal Kick,360,Rayo Vallecano,,,"['45debb11-1572-4411-901b-87d57c7e10c2', 'ef0f1e4a-a77f-47d6-99e5-f0722782518f']",,"[37.5, 18.7]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,9246.0,Patrick Ebert,11.539497,-1.1226513,2.0,Low Pass,"[42.5, 8.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.104
45debb11-1572-4411-901b-87d57c7e10c2,69,1,00:01:51.183,1,51,8,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,360,Rayo Vallecano,,,['f3471e17-739b-439d-aa74-f4ef3963d620'],,"[42.5, 8.3]",9246.0,Patrick Ebert,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.18299999999999
7af7233d-0711-4e1f-82a3-cd5d12cade73,70,1,00:01:51.183,1,51,8,0.015452001,43,Carry,214,Espanyol,7,From Goal Kick,360,Rayo Vallecano,,,"['45debb11-1572-4411-901b-87d57c7e10c2', 'dd5e016e-a0d9-4d43-a501-a4d695dd3f89']",,"[42.5, 8.3]",9246.0,Patrick Ebert,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,"[42.5, 8.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.18299999999999
dd5e016e-a0d9-4d43-a501-a4d695dd3f89,71,1,00:01:51.199,1,51,8,5.895364,30,Pass,214,Espanyol,7,From Goal Kick,360,Rayo Vallecano,,,['f8f97c02-e135-4a58-90bb-1fefa7a9dac8'],,"[42.5, 8.3]",9246.0,Patrick Ebert,21.0,Left Wing,,,67.064896,0.71364,3.0,High Pass,"[93.2, 52.2]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.199
f8f97c02-e135-4a58-90bb-1fefa7a9dac8,72,1,00:01:57.094,1,57,8,0.0,2,Ball Recovery,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['dd5e016e-a0d9-4d43-a501-a4d695dd3f89'],,"[26.9, 27.9]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.094
b463b358-7d05-4acf-a6dd-6102d96604c6,73,1,00:01:57.094,1,57,8,1.415938,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['dc886276-baca-4041-bfa9-a6176e6b5497', 'f8f97c02-e135-4a58-90bb-1fefa7a9dac8']",,"[26.9, 27.9]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,"[15.8, 35.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.094
dc886276-baca-4041-bfa9-a6176e6b5497,74,1,00:01:58.510,1,58,8,2.056161,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['255f43c8-81e1-4499-95e8-699e873b5ee3'],,"[15.8, 35.7]",6792.0,Pau López Sabata,1.0,Goalkeeper,6762.0,Álvaro González Soberón,28.813364,1.2677044,1.0,Ground Pass,"[24.4, 63.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.50999999999999
255f43c8-81e1-4499-95e8-699e873b5ee3,75,1,00:02:00.566,2,0,8,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['dc886276-baca-4041-bfa9-a6176e6b5497'],,"[24.4, 63.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.566
c207cad4-7eee-4a84-8f74-fd18116c2582,76,1,00:02:00.566,2,0,8,1.591297,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['255f43c8-81e1-4499-95e8-699e873b5ee3', 'ea676a43-6611-4a53-9bc1-c0aaaf2eeecf']",,"[24.4, 63.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[26.4, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.566
ea676a43-6611-4a53-9bc1-c0aaaf2eeecf,77,1,00:02:02.157,2,2,8,4.287303,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['f17f68a2-8620-4802-8fdb-28cb182fb589'],,"[26.4, 69.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6709.0,Anaitz Arbilla Zabala,53.402714,0.1940904,3.0,High Pass,"[78.8, 80.0]",40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.157
f17f68a2-8620-4802-8fdb-28cb182fb589,78,1,00:02:06.445,2,6,8,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['ea676a43-6611-4a53-9bc1-c0aaaf2eeecf'],,"[78.8, 75.9]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.445
6c6c2fd1-be30-4d1d-aba1-ff84b57bfa90,79,1,00:02:12.997,2,12,9,2.127911,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['13551780-6909-426b-9979-73f0f3938a8e'],,"[42.3, 0.1]",10727.0,Răzvan Dincă Raț,6.0,Left Back,11542.0,Javier Guerra Rodríguez,51.494175,0.15205875,3.0,High Pass,"[93.2, 7.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.997
358acef5-ebbe-439c-a6dd-dc675455c1d7,80,1,00:02:14.589,2,14,9,0.573154,17,Pressure,360,Rayo Vallecano,4,From Throw In,214,Espanyol,,,"['1135bbc2-4a55-4fec-9d64-624d4fde8e19', '13551780-6909-426b-9979-73f0f3938a8e']",,"[32.0, 70.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.589
