id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_no_touch,shot_first_time,goalkeeper_end_location,miscontrol_aerial_won,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_head,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,foul_won_defensive,dribble_overrun,pass_cut_back,block_offensive,pass_inswinging,shot_one_on_one,ball_recovery_recovery_failure,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
ccfa16ea-a72e-4d69-886c-77d7b48ef04c,38,1,00:00:49.792,0,49,5,1.411488,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['5d79dcd3-9364-4964-a9a9-65103267ba06'],,"[42.5, 70.2]",26107.0,Alberto Lopo García,3.0,Right Center Back,6777.0,Sidnei Rechel da Silva Júnior,25.930677,-1.8925469,1.0,Ground Pass,"[34.3, 45.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.792
5d79dcd3-9364-4964-a9a9-65103267ba06,39,1,00:00:51.203,0,51,5,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['ccfa16ea-a72e-4d69-886c-77d7b48ef04c'],,"[34.3, 45.6]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.203
1b277c01-8b32-4dbf-b353-f5d1ddd9f20e,40,1,00:00:51.203,0,51,5,1.282014,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['5d79dcd3-9364-4964-a9a9-65103267ba06', 'da789036-3f1b-405f-9fa5-401865fd50d9']",,"[34.3, 45.6]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[33.7, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.203
da789036-3f1b-405f-9fa5-401865fd50d9,41,1,00:00:52.485,0,52,5,1.946098,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['34f55315-c7be-4f80-b6b4-520460114db8'],,"[33.7, 35.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,6913.0,Fernando Navarro i Corbacho,32.25957,-1.3137882,1.0,Ground Pass,"[41.9, 4.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.485
34f55315-c7be-4f80-b6b4-520460114db8,42,1,00:00:54.431,0,54,5,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['da789036-3f1b-405f-9fa5-401865fd50d9'],,"[41.9, 4.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.431
0fc96f1b-e5c6-49f4-b70f-445805c0359a,43,1,00:00:54.431,0,54,5,0.526858,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['34f55315-c7be-4f80-b6b4-520460114db8', 'f5795888-b6af-4e11-bd7b-8f2fa4f13a14']",,"[41.9, 4.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,"[43.0, 3.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.431
f5795888-b6af-4e11-bd7b-8f2fa4f13a14,44,1,00:00:54.958,0,54,5,1.451898,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['bd675662-2d64-4797-80ca-b05c3759bb45'],,"[43.0, 3.6]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6777.0,Sidnei Rechel da Silva Júnior,19.932386,2.0905647,1.0,Ground Pass,"[33.1, 20.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.958
bd675662-2d64-4797-80ca-b05c3759bb45,45,1,00:00:56.410,0,56,5,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['f5795888-b6af-4e11-bd7b-8f2fa4f13a14'],,"[33.1, 20.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.41
27abfbfd-61cf-4e94-8428-6139d43af5af,46,1,00:00:56.410,0,56,5,3.775976,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['9a7406b3-0817-4137-b6d8-dd4b63e80280', 'bd675662-2d64-4797-80ca-b05c3759bb45']",,"[33.1, 20.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[32.2, 26.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.41
9a7406b3-0817-4137-b6d8-dd4b63e80280,47,1,00:01:00.186,1,0,5,1.939276,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['e1f0fdb3-dcbc-472f-93d9-70b7bbddcec1'],,"[32.2, 26.2]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,26107.0,Alberto Lopo García,28.908304,1.4842079,1.0,Ground Pass,"[34.7, 55.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.186
e1f0fdb3-dcbc-472f-93d9-70b7bbddcec1,48,1,00:01:02.125,1,2,5,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['9a7406b3-0817-4137-b6d8-dd4b63e80280'],,"[34.7, 55.0]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.125
24ae9cf9-c077-4bca-8978-03145f9f658d,49,1,00:01:02.125,1,2,5,2.961774,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['7d5d7ee1-a1af-4848-95d8-629acd52433d', 'e1f0fdb3-dcbc-472f-93d9-70b7bbddcec1']",,"[34.7, 55.0]",26107.0,Alberto Lopo García,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[53.7, 70.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.125
7d5d7ee1-a1af-4848-95d8-629acd52433d,50,1,00:01:05.087,1,5,5,5.005789,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['6c94b181-8e74-4f1d-80ad-dcf47f8a66ca'],,"[53.7, 70.9]",26107.0,Alberto Lopo García,3.0,Right Center Back,6732.0,Lucas Pérez Martínez,66.87877,-0.17129412,3.0,High Pass,"[119.6, 59.5]",40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.087
6c94b181-8e74-4f1d-80ad-dcf47f8a66ca,51,1,00:01:10.093,1,10,5,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['7d5d7ee1-a1af-4848-95d8-629acd52433d'],,"[108.1, 59.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.093
a0eea968-3d1c-4701-b46a-e3cda96f4ff9,52,1,00:01:29.222,1,29,6,1.935913,30,Pass,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['3665b485-8fcd-4bd6-ac5e-f2bf5a708c16'],True,"[7.0, 36.1]",6378.0,Jan Oblak,1.0,Goalkeeper,5249.0,Diego Roberto Godín Leal,20.622803,-0.62701374,1.0,Ground Pass,"[23.7, 24.0]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.22200000000001
3665b485-8fcd-4bd6-ac5e-f2bf5a708c16,53,1,00:01:31.158,1,31,6,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['a0eea968-3d1c-4701-b46a-e3cda96f4ff9'],,"[23.7, 24.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.158
8275dbda-a37d-439e-b273-0162e5e5343d,54,1,00:01:32.299,1,32,6,1.866226,30,Pass,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['c32bc5c9-c093-4dbc-b27e-4f318a1a19a5'],,"[23.8, 24.0]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,5259.0,José María Giménez de Vargas,31.400637,1.564427,1.0,Ground Pass,"[24.0, 55.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.299
c32bc5c9-c093-4dbc-b27e-4f318a1a19a5,55,1,00:01:34.165,1,34,6,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['8275dbda-a37d-439e-b273-0162e5e5343d'],,"[24.0, 55.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.16499999999999
2c861a55-49ce-4a6c-b9a4-cff79e73a4f6,56,1,00:01:34.165,1,34,6,3.041328,43,Carry,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,"['53edfb0a-85c0-4f14-b675-987bfc04a262', 'c32bc5c9-c093-4dbc-b27e-4f318a1a19a5']",,"[24.0, 55.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[40.2, 61.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.16499999999999
53edfb0a-85c0-4f14-b675-987bfc04a262,57,1,00:01:37.206,1,37,6,1.047176,30,Pass,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['3c24b333-d3a1-4051-a660-e3d242558f5f'],,"[40.2, 61.9]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,5633.0,Yannick Ferreira Carrasco,23.363434,0.2200617,2.0,Low Pass,"[63.0, 67.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.206
3c24b333-d3a1-4051-a660-e3d242558f5f,58,1,00:01:38.253,1,38,6,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['53edfb0a-85c0-4f14-b675-987bfc04a262'],,"[63.0, 67.0]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.253
323efe90-ca0b-4513-a56c-27653ac6bece,59,1,00:01:38.253,1,38,6,0.609108,43,Carry,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,"['26c141c4-1d45-4a56-b199-082dacebb97e', '3c24b333-d3a1-4051-a660-e3d242558f5f']",,"[63.0, 67.0]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[63.2, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.253
26c141c4-1d45-4a56-b199-082dacebb97e,60,1,00:01:38.863,1,38,6,1.080692,30,Pass,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['5a23c36d-a5b7-49a9-9786-a58613b4b4d8'],,"[63.2, 67.2]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,11.825819,1.3750591,2.0,Low Pass,"[65.5, 78.8]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.863
5a23c36d-a5b7-49a9-9786-a58613b4b4d8,61,1,00:01:39.943,1,39,6,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['26c141c4-1d45-4a56-b199-082dacebb97e'],,"[65.5, 78.8]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.943
555fd77a-03ec-499d-aea1-6860607b3aed,62,1,00:01:39.943,1,39,6,2.699958,43,Carry,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,"['5a23c36d-a5b7-49a9-9786-a58613b4b4d8', 'd3adc6a5-0f26-43dd-aaf1-5cee28c9edff']",,"[65.5, 78.8]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,"[68.4, 76.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.943
d3adc6a5-0f26-43dd-aaf1-5cee28c9edff,63,1,00:01:42.643,1,42,6,0.0,14,Dribble,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['d21ae7db-e73d-4361-aca8-8f73a075067e'],,"[68.4, 76.9]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.643
d21ae7db-e73d-4361-aca8-8f73a075067e,64,1,00:01:42.643,1,42,7,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['d3adc6a5-0f26-43dd-aaf1-5cee28c9edff'],,"[51.7, 3.2]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,True,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.643
037909e3-c25f-473e-aa01-491ec89eed7c,65,1,00:01:42.643,1,42,7,2.959542,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['3dcd4e5f-0e3d-41c7-aa0d-99f0d4cdd037', 'd21ae7db-e73d-4361-aca8-8f73a075067e']",,"[51.7, 3.2]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,"[53.1, 2.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.643
3dcd4e5f-0e3d-41c7-aa0d-99f0d4cdd037,66,1,00:01:45.603,1,45,7,2.518816,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['34874cce-2e35-48a1-afb1-523fa5d64011', '7659f223-3a3f-4d1f-b540-4c3b20c306ae']",,"[53.1, 2.1]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,6732.0,Lucas Pérez Martínez,32.616714,0.43347844,1.0,Ground Pass,"[82.7, 15.8]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.60300000000001
7659f223-3a3f-4d1f-b540-4c3b20c306ae,67,1,00:01:48.122,1,48,7,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['3dcd4e5f-0e3d-41c7-aa0d-99f0d4cdd037'],,"[82.0, 10.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.122
34874cce-2e35-48a1-afb1-523fa5d64011,68,1,00:01:48.122,1,48,7,0.0,9,Clearance,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,['3dcd4e5f-0e3d-41c7-aa0d-99f0d4cdd037'],,"[37.4, 64.3]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,True,True,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.122
71704ab2-8fb7-4b28-96b7-65d1cb618b79,69,1,00:02:05.397,2,5,8,3.43675,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['aaf04bb9-1801-46f5-9038-0dfe4c28b2d1'],,"[64.3, 0.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6777.0,Sidnei Rechel da Silva Júnior,36.085594,2.8347402,2.0,Low Pass,"[29.9, 11.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.397
aaf04bb9-1801-46f5-9038-0dfe4c28b2d1,70,1,00:02:08.834,2,8,8,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['71704ab2-8fb7-4b28-96b7-65d1cb618b79'],,"[29.9, 11.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.834
2f079505-2a19-4773-85e6-0b37a66b5fc4,71,1,00:02:08.834,2,8,8,0.740697,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['aaf04bb9-1801-46f5-9038-0dfe4c28b2d1', 'f6b763ff-4e5d-44fa-a468-eaaee729b3b3']",,"[29.9, 11.0]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[28.0, 11.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.834
f6b763ff-4e5d-44fa-a468-eaaee729b3b3,72,1,00:02:09.575,2,9,8,2.236797,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['47d72c1f-9940-4820-b3ef-7e11c8cf1de3'],,"[28.0, 11.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,27305.0,Germán Darío Lux,29.798155,2.463183,1.0,Ground Pass,"[4.8, 30.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.575
47d72c1f-9940-4820-b3ef-7e11c8cf1de3,73,1,00:02:11.811,2,11,8,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['f6b763ff-4e5d-44fa-a468-eaaee729b3b3'],,"[4.8, 30.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.811
7febe489-aedf-4142-9eb4-55bbd43e0e76,74,1,00:02:11.811,2,11,8,0.195819,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['47d72c1f-9940-4820-b3ef-7e11c8cf1de3', 'd670b144-bac3-4c87-bd19-01a74d535efa']",,"[4.8, 30.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,"[4.8, 30.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.811
d670b144-bac3-4c87-bd19-01a74d535efa,75,1,00:02:12.007,2,12,8,3.610475,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['832040e7-5d8e-4964-80eb-61278781fe7b', '8ead5a23-26aa-4c94-ad2e-44ec6fdcf9fb']",,"[4.8, 30.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,5582.0,Celso Borges Mora,61.0381,-0.11988439,3.0,High Pass,"[65.4, 22.8]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.007
8ead5a23-26aa-4c94-ad2e-44ec6fdcf9fb,76,1,00:02:15.618,2,15,8,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['d670b144-bac3-4c87-bd19-01a74d535efa'],,"[65.4, 22.8]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.618
c42d6019-437d-45fc-9ab5-ed66a2f22339,77,1,00:02:15.618,2,15,8,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['832040e7-5d8e-4964-80eb-61278781fe7b'],,"[65.4, 22.8]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.618
832040e7-5d8e-4964-80eb-61278781fe7b,78,1,00:02:15.618,2,15,9,2.076421,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['c42d6019-437d-45fc-9ab5-ed66a2f22339', 'd670b144-bac3-4c87-bd19-01a74d535efa', 'd6ef6377-3611-4cff-9476-a9c0735096ff']",,"[54.7, 57.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5249.0,Diego Roberto Godín Leal,14.724809,-2.0739372,3.0,High Pass,"[47.6, 44.4]",,,66.0,Recovery,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.618
d6ef6377-3611-4cff-9476-a9c0735096ff,79,1,00:02:17.694,2,17,9,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['832040e7-5d8e-4964-80eb-61278781fe7b'],,"[47.6, 44.4]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.694
5c38fa42-1883-4a86-9b26-a946cd7aa92b,80,1,00:02:17.694,2,17,9,1.249473,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1d2859dc-df14-4d37-9d66-85f3a1f19210', 'd6ef6377-3611-4cff-9476-a9c0735096ff']",,"[47.6, 44.4]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[53.3, 42.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.694
1d2859dc-df14-4d37-9d66-85f3a1f19210,81,1,00:02:18.944,2,18,9,1.104781,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a11adddd-256d-4465-91f8-23852d62ef07'],,"[53.3, 42.1]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,17622.0,Jackson Arley Martínez Valencia,17.205233,0.11065722,1.0,Ground Pass,"[70.4, 44.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.944
