id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,out,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_deflected,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_straight,pass_no_touch,pass_cut_back,pass_switch,foul_committed_type_id,foul_committed_type_name,pass_through_ball,dribble_overrun,pass_outswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,shot_first_time,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,block_deflection,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,timestamp_seconds
fd0a0668-2457-4846-a4f4-5c66a4aaac21,41,1,00:00:34.380,0,34,4,1.042014,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a43bd6c7-f8bc-4945-ada9-f8a83f003123'],"[56.4, 6.7]",7577.0,Carles Planas Antolínez,6.0,Left Back,6724.0,Manuel Agudo Durán,16.129786,-0.25700817,1.0,Ground Pass,"[72.0, 2.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.38
a43bd6c7-f8bc-4945-ada9-f8a83f003123,42,1,00:00:35.422,0,35,4,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fd0a0668-2457-4846-a4f4-5c66a4aaac21'],"[72.0, 2.6]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.422
ba20a680-6fa1-4bea-b1c2-693f5e29d814,43,1,00:00:35.422,0,35,4,1.353295,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['4ef9cecf-9a76-44a5-b93f-4939ace6be68', 'e8fc529f-727c-4aa1-8946-966fa8f8e92c']","[72.0, 2.6]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7105.0,Fabián Ariel Orellana Valenzuela,18.822327,0.82297444,1.0,Ground Pass,"[84.8, 16.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.422
e8fc529f-727c-4aa1-8946-966fa8f8e92c,44,1,00:00:36.775,0,36,4,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ba20a680-6fa1-4bea-b1c2-693f5e29d814'],"[85.3, 19.2]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.775
4ef9cecf-9a76-44a5-b93f-4939ace6be68,45,1,00:00:36.775,0,36,4,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,214,Espanyol,,,['ba20a680-6fa1-4bea-b1c2-693f5e29d814'],"[35.3, 63.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.775
51da41fc-63cd-4dd1-8f6d-74e4231d8992,46,1,00:00:36.775,0,36,4,1.347538,43,Carry,209,Celta Vigo,1,Regular Play,214,Espanyol,,,"['4ef9cecf-9a76-44a5-b93f-4939ace6be68', '82906296-dae0-4f14-bfe0-b95390117f9b', 'd580f365-219b-4ab0-b229-bbc1ba5a6756']","[35.3, 63.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[36.2, 65.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.775
82906296-dae0-4f14-bfe0-b95390117f9b,47,1,00:00:37.416,0,37,4,0.557011,17,Pressure,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['51da41fc-63cd-4dd1-8f6d-74e4231d8992'],"[82.8, 16.7]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.416
4491a9aa-5bdf-4aaf-babd-09fdd0e8798d,48,1,00:00:38.122,0,38,4,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d580f365-219b-4ab0-b229-bbc1ba5a6756'],"[83.9, 15.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.122
d580f365-219b-4ab0-b229-bbc1ba5a6756,49,1,00:00:38.122,0,38,4,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,214,Espanyol,,,['4491a9aa-5bdf-4aaf-babd-09fdd0e8798d'],"[36.2, 65.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.122
36cd25b5-397d-454c-9143-f74b8c5552df,50,1,00:00:54.832,0,54,5,4.268901,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,"['08da2c8e-c10d-4033-b153-a84644cdfba2', 'd5db1b92-af9f-4d6e-bec7-7e2688a761de']","[40.7, 64.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,7781.0,Felipe Salvador Caicedo Corozo,72.90631,-0.24664201,3.0,High Pass,"[111.4, 46.4]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.832
08da2c8e-c10d-4033-b153-a84644cdfba2,51,1,00:00:59.101,0,59,5,,42,Ball Receipt*,214,Espanyol,3,From Free Kick,214,Espanyol,,,['36cd25b5-397d-454c-9143-f74b8c5552df'],"[97.4, 47.5]",7781.0,Felipe Salvador Caicedo Corozo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.101
d5db1b92-af9f-4d6e-bec7-7e2688a761de,52,1,00:00:59.101,0,59,6,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['36cd25b5-397d-454c-9143-f74b8c5552df'],"[8.7, 33.7]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.101
2a2aa3a8-f478-4400-a9c5-5b4b5e05fe0a,53,1,00:00:59.101,0,59,6,13.859981,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['87d16bc1-2e38-46aa-8a5e-96900c8c4d66', 'd5db1b92-af9f-4d6e-bec7-7e2688a761de']","[8.7, 33.7]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[19.2, 40.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.101
87d16bc1-2e38-46aa-8a5e-96900c8c4d66,54,1,00:01:12.961,1,12,6,3.360477,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['95e14c72-64fa-4200-92ba-8074caee9000'],"[19.2, 40.2]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,53.673084,-0.052191366,3.0,High Pass,"[72.8, 37.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.961
676169f8-d9b1-417e-83ba-681b8d0e981b,55,1,00:01:16.322,1,16,6,0.0,4,Duel,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['95e14c72-64fa-4200-92ba-8074caee9000'],"[72.8, 37.4]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.322
95e14c72-64fa-4200-92ba-8074caee9000,56,1,00:01:16.322,1,16,6,2.20344,30,Pass,209,Celta Vigo,1,Regular Play,214,Espanyol,,,"['23dfbe57-388a-4b1d-8fc9-d15c040f87c3', '676169f8-d9b1-417e-83ba-681b8d0e981b', '87d16bc1-2e38-46aa-8a5e-96900c8c4d66', 'b8f6aa99-6f7c-48bc-bf47-f7e5fa7321b2']","[47.3, 42.7]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,6838.0,Hernán Arsenio Pérez González,23.356585,0.6058155,3.0,High Pass,"[66.5, 56.0]",,,66.0,Recovery,,9.0,Incomplete,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.322
8d620039-aa30-42d9-8610-2171f55c7041,57,1,00:01:18.065,1,18,6,0.516326,17,Pressure,209,Celta Vigo,1,Regular Play,214,Espanyol,,,['23dfbe57-388a-4b1d-8fc9-d15c040f87c3'],"[63.7, 57.5]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.065
b8f6aa99-6f7c-48bc-bf47-f7e5fa7321b2,58,1,00:01:18.525,1,18,6,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,214,Espanyol,,,['95e14c72-64fa-4200-92ba-8074caee9000'],"[63.4, 57.8]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.525
23dfbe57-388a-4b1d-8fc9-d15c040f87c3,59,1,00:01:18.525,1,18,6,1.769353,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['727d83f6-85c7-482e-9129-32d8c4041456', '8d620039-aa30-42d9-8610-2171f55c7041', '95e14c72-64fa-4200-92ba-8074caee9000']","[53.6, 24.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,6794.0,Gustavo Daniel Cabral Cáceres,19.349419,2.6224465,3.0,High Pass,"[36.8, 33.7]",37.0,Head,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.525
727d83f6-85c7-482e-9129-32d8c4041456,60,1,00:01:20.294,1,20,6,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['23dfbe57-388a-4b1d-8fc9-d15c040f87c3'],"[36.8, 33.7]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.294
33b6323e-08ad-48d6-847d-456b554d141b,61,1,00:01:20.294,1,20,6,1.159021,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['662194a4-607e-4ccd-bf0e-f9e155c584d2', '71796fc1-f5d9-4482-af7c-75fb7fe9dda0', '727d83f6-85c7-482e-9129-32d8c4041456']","[36.8, 33.7]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,"[34.0, 34.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.294
71796fc1-f5d9-4482-af7c-75fb7fe9dda0,62,1,00:01:20.706,1,20,6,0.763835,17,Pressure,209,Celta Vigo,1,Regular Play,214,Espanyol,,,"['33b6323e-08ad-48d6-847d-456b554d141b', '662194a4-607e-4ccd-bf0e-f9e155c584d2']","[79.3, 50.6]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.706
662194a4-607e-4ccd-bf0e-f9e155c584d2,63,1,00:01:21.453,1,21,6,2.384259,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['387cded7-b922-408f-92f6-8b4ca992f0d1', '71796fc1-f5d9-4482-af7c-75fb7fe9dda0']","[34.0, 34.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,43.436966,-0.12464055,3.0,High Pass,"[77.1, 29.2]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.453
387cded7-b922-408f-92f6-8b4ca992f0d1,64,1,00:01:23.838,1,23,6,1.95166,30,Pass,209,Celta Vigo,1,Regular Play,214,Espanyol,,,"['662194a4-607e-4ccd-bf0e-f9e155c584d2', '6cfefab2-bb79-4327-9dc4-9889b11dd9b6']","[43.0, 50.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,28.559061,0.17954032,1.0,Ground Pass,"[71.1, 56.0]",38.0,Left Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.838
6cfefab2-bb79-4327-9dc4-9889b11dd9b6,65,1,00:01:25.789,1,25,6,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['387cded7-b922-408f-92f6-8b4ca992f0d1'],"[49.0, 24.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.789
307c9a49-fd6a-433d-8db4-b10450fafbcb,66,1,00:01:25.789,1,25,6,0.639532,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['6cfefab2-bb79-4327-9dc4-9889b11dd9b6', 'aaf3f02e-d636-4120-8fb8-8acfbc03c97d']","[49.0, 24.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[50.1, 14.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.789
aaf3f02e-d636-4120-8fb8-8acfbc03c97d,67,1,00:01:26.429,1,26,6,1.288724,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['6d51c887-a398-49c1-aca2-5a93c80e2ae2'],"[50.1, 14.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,6724.0,Manuel Agudo Durán,17.734148,-0.5520244,1.0,Ground Pass,"[65.2, 4.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.429
6d51c887-a398-49c1-aca2-5a93c80e2ae2,68,1,00:01:27.718,1,27,6,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['aaf3f02e-d636-4120-8fb8-8acfbc03c97d'],"[65.2, 4.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.718
d57f74bf-f6a5-4fc7-821f-dd55bb1dd63c,69,1,00:01:27.718,1,27,6,0.771955,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['176a3e7f-9b4e-4079-a954-cb339e0f09ee'],"[65.2, 4.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7105.0,Fabián Ariel Orellana Valenzuela,11.884864,-0.38831872,1.0,Ground Pass,"[76.2, 0.3]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.718
176a3e7f-9b4e-4079-a954-cb339e0f09ee,70,1,00:01:28.490,1,28,6,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d57f74bf-f6a5-4fc7-821f-dd55bb1dd63c'],"[82.2, 16.7]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.49
a0f3b695-da1b-41a6-8880-3547db0818c7,71,1,00:01:38.046,1,38,7,1.086737,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['b54fda2f-b745-4225-b144-38921b695c9a'],"[43.3, 80.0]",6791.0,Javier López Rodríguez,2.0,Right Back,6758.0,Víctor Sánchez Mata,15.834456,-1.1269201,3.0,High Pass,"[50.1, 65.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.04599999999999
4ac0edd8-d9ea-405a-ad81-864303234add,72,1,00:01:38.995,1,38,7,0.213954,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,"['b54fda2f-b745-4225-b144-38921b695c9a', 'bb78575f-597d-4401-8f75-b28c9042d6da']","[66.6, 18.2]",6801.0,Pedro Pablo Hernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.995
b54fda2f-b745-4225-b144-38921b695c9a,73,1,00:01:39.133,1,39,7,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,"['4ac0edd8-d9ea-405a-ad81-864303234add', 'a0f3b695-da1b-41a6-8880-3547db0818c7']","[50.1, 65.7]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.13300000000001
bb78575f-597d-4401-8f75-b28c9042d6da,74,1,00:01:39.133,1,39,7,0.861944,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['373cd9c1-e713-4e31-8469-7b937ff185d5', '4ac0edd8-d9ea-405a-ad81-864303234add']","[50.1, 66.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6791.0,Javier López Rodríguez,12.509996,2.458113,1.0,Ground Pass,"[40.4, 74.4]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.13300000000001
373cd9c1-e713-4e31-8469-7b937ff185d5,75,1,00:01:39.995,1,39,7,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['bb78575f-597d-4401-8f75-b28c9042d6da'],"[40.4, 74.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.995
c4a05e8d-05fd-4fc2-8422-75f8210a35f8,76,1,00:01:39.995,1,39,7,1.086942,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['373cd9c1-e713-4e31-8469-7b937ff185d5', '9e9b29ab-07a0-4798-bccb-f43673874c96', 'c95b5480-7b92-43d0-b801-f561cb055a08']","[40.4, 74.4]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[41.9, 77.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.995
c95b5480-7b92-43d0-b801-f561cb055a08,77,1,00:01:40.853,1,40,7,0.203934,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,['c4a05e8d-05fd-4fc2-8422-75f8210a35f8'],"[76.2, 5.7]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.85300000000001
9e9b29ab-07a0-4798-bccb-f43673874c96,78,1,00:01:41.082,1,41,7,0.815476,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['8357460e-a757-4190-a443-3c4ef03d6ba6'],"[41.9, 77.0]",6791.0,Javier López Rodríguez,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,20.827385,-0.11065722,2.0,Low Pass,"[62.6, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.082
f59925d6-ada7-4c39-b36e-ff24e2daea9d,79,1,00:01:41.697,1,41,7,0.258546,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,"['827b3018-8ba1-499d-badd-e20e060bb9a2', '8357460e-a757-4190-a443-3c4ef03d6ba6']","[56.4, 6.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.697
8357460e-a757-4190-a443-3c4ef03d6ba6,80,1,00:01:41.897,1,41,7,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,"['9e9b29ab-07a0-4798-bccb-f43673874c96', 'f59925d6-ada7-4c39-b36e-ff24e2daea9d']","[62.6, 74.7]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.89699999999999
827b3018-8ba1-499d-badd-e20e060bb9a2,81,1,00:01:41.897,1,41,7,1.352845,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['799350d8-1a9e-4c46-9430-466ae7b5a3a6', 'f59925d6-ada7-4c39-b36e-ff24e2daea9d']","[62.3, 75.0]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,6758.0,Víctor Sánchez Mata,13.37535,-2.0110369,3.0,High Pass,"[56.6, 62.9]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.89699999999999
799350d8-1a9e-4c46-9430-466ae7b5a3a6,82,1,00:01:43.250,1,43,7,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['827b3018-8ba1-499d-badd-e20e060bb9a2'],"[56.6, 62.9]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.25
2ffd4472-348b-493c-aff9-08bdc3c8ffc9,83,1,00:01:43.250,1,43,7,0.660069,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['607159cf-4834-4bcd-963f-7166c057e398', '799350d8-1a9e-4c46-9430-466ae7b5a3a6', 'cd88b7f9-bf92-423e-ba06-4b8f8bdeb023']","[56.6, 62.9]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,"[62.9, 64.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.25
cd88b7f9-bf92-423e-ba06-4b8f8bdeb023,84,1,00:01:43.705,1,43,7,0.3008,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,"['2ffd4472-348b-493c-aff9-08bdc3c8ffc9', '607159cf-4834-4bcd-963f-7166c057e398']","[59.0, 20.2]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.705
