id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,carry_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,out,counterpress,ball_recovery_recovery_failure,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,foul_committed_advantage,foul_won_advantage,pass_outswinging,clearance_head,50_50_outcome_id,50_50_outcome_name,foul_won_defensive,dribble_overrun,block_offensive,shot_first_time,clearance_aerial_won,pass_no_touch,pass_goal_assist,shot_open_goal,dribble_nutmeg,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_through_ball,pass_cut_back,pass_miscommunication,ball_recovery_offensive,block_save_block,timestamp_seconds
941f77e3-a3cb-413d-9196-8b9149655723,43,1,00:00:48.870,0,48,5,0.0,2,Ball Recovery,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,,,"[28.3, 25.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87
162751b3-01a2-4d65-bea7-e959eec98bd5,44,1,00:00:48.870,0,48,5,1.792218,43,Carry,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,"['5b61a074-c5af-4e2d-baaf-c9edd37fee9e', '941f77e3-a3cb-413d-9196-8b9149655723']",,"[28.3, 25.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,"[36.5, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87
5b61a074-c5af-4e2d-baaf-c9edd37fee9e,45,1,00:00:50.662,0,50,5,2.345643,30,Pass,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['3244ffaf-da05-46a9-8888-830ad4fba3cd'],,"[36.5, 23.9]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6609.0,Denis Suárez Fernández,26.773869,-0.7272627,1.0,Ground Pass,"[56.5, 6.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.662
3244ffaf-da05-46a9-8888-830ad4fba3cd,46,1,00:00:53.008,0,53,5,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['5b61a074-c5af-4e2d-baaf-c9edd37fee9e'],,"[56.5, 6.1]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.008
bf92cd5a-4dae-42c4-b1b3-fa8b30a3a0f0,47,1,00:00:53.008,0,53,5,4.761873,43,Carry,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,"['3244ffaf-da05-46a9-8888-830ad4fba3cd', 'ee269da5-71e7-4330-845d-5de817ca5ef5']",,"[56.5, 6.1]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,"[99.5, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.008
ee269da5-71e7-4330-845d-5de817ca5ef5,48,1,00:00:57.769,0,57,5,1.634754,30,Pass,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,"['36fed204-0d70-44a3-a9c5-bca8db4d9219', '95c54d93-39e4-4f51-8743-79b52493d030']",,"[99.5, 22.0]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,6357.0,Jonathan dos Santos Ramírez,18.893915,1.4274023,1.0,Ground Pass,"[102.2, 40.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.769
5579c89d-e347-43ea-957a-c76d344a239f,49,1,00:00:59.296,0,59,5,0.253555,17,Pressure,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['95c54d93-39e4-4f51-8743-79b52493d030'],,"[100.5, 43.0]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.296
36fed204-0d70-44a3-a9c5-bca8db4d9219,50,1,00:00:59.404,0,59,5,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['ee269da5-71e7-4330-845d-5de817ca5ef5'],,"[101.6, 43.2]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.404
95c54d93-39e4-4f51-8743-79b52493d030,51,1,00:00:59.404,0,59,5,2.267732,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['5579c89d-e347-43ea-957a-c76d344a239f', 'ee269da5-71e7-4330-845d-5de817ca5ef5', 'ef2ed621-554b-4e12-aff4-31a900ae7878']",,"[17.9, 39.4]",24263.0,Ismael López Blanco,6.0,Left Back,23848.0,Carlos Carmona Bonet,34.399563,0.961023,3.0,High Pass,"[37.6, 67.6]",38.0,Left Foot,64.0,Interception,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.404
ef2ed621-554b-4e12-aff4-31a900ae7878,52,1,00:01:01.672,1,1,5,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['95c54d93-39e4-4f51-8743-79b52493d030'],,"[37.6, 67.6]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.672
af0d1baf-4867-43e1-9667-bd9a49663588,53,1,00:01:01.672,1,1,5,1.357199,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['0014bd87-ac0c-475e-a7af-8eac522bc825', 'd23b8157-e685-4bc2-bc27-579462fca4e8', 'ef2ed621-554b-4e12-aff4-31a900ae7878']",,"[37.6, 67.6]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,"[41.0, 65.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.672
0014bd87-ac0c-475e-a7af-8eac522bc825,54,1,00:01:02.350,1,2,5,0.559446,17,Pressure,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['af0d1baf-4867-43e1-9667-bd9a49663588'],,"[77.0, 14.4]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35
d23b8157-e685-4bc2-bc27-579462fca4e8,55,1,00:01:03.029,1,3,5,0.0,14,Dribble,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['20c88f87-9408-4df2-a08a-0f31e929ea28'],,"[41.0, 65.7]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.028999999999996
20c88f87-9408-4df2-a08a-0f31e929ea28,56,1,00:01:03.029,1,3,6,0.0,4,Duel,222,Villarreal,1,Regular Play,222,Villarreal,,,['d23b8157-e685-4bc2-bc27-579462fca4e8'],,"[79.1, 14.4]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.028999999999996
e5c79981-c861-4790-bb9d-8751645be970,57,1,00:01:03.029,1,3,6,3.617345,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['20c88f87-9408-4df2-a08a-0f31e929ea28', '452e5048-8f32-4d8b-a468-86de0b2150fb']",,"[79.1, 14.4]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,"[91.8, 12.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.028999999999996
452e5048-8f32-4d8b-a468-86de0b2150fb,58,1,00:01:06.646,1,6,6,1.843321,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['284a3636-a24b-40d3-9c38-d9eabd1a1323'],,"[91.8, 12.5]",6935.0,Adrián Marín Gómez,6.0,Left Back,6862.0,Cédric Bakambu,37.252247,0.99768466,3.0,High Pass,"[112.0, 43.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,True,8ab6f832-27a7-46f8-8114-d9f438505bfa,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.646
284a3636-a24b-40d3-9c38-d9eabd1a1323,59,1,00:01:08.490,1,8,6,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['452e5048-8f32-4d8b-a468-86de0b2150fb'],,"[112.0, 43.8]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.49
fbf038be-ddc5-4d55-bdc3-b08612180590,60,1,00:01:08.492,1,8,6,0.0,4,Duel,222,Villarreal,1,Regular Play,1041,Sporting Gijón,,,['8ab6f832-27a7-46f8-8114-d9f438505bfa'],,"[9.3, 35.0]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.492
8ab6f832-27a7-46f8-8114-d9f438505bfa,61,1,00:01:08.492,1,8,6,0.254394,16,Shot,222,Villarreal,1,Regular Play,222,Villarreal,,,"['81ea6dbe-0c06-4c90-92eb-390d64f917a5', 'fbf038be-ddc5-4d55-bdc3-b08612180590']",,"[110.8, 45.1]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,0.098794974,"[120.0, 37.1, 4.5]",452e5048-8f32-4d8b-a468-86de0b2150fb,98.0,Off T,87.0,Open Play,37.0,Head,True,93.0,Normal,"[{'location': [99.8, 50.9], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [81.5, 19.2], 'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.7, 32.6], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.0, 16.7], 'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.3, 27.0], 'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 18.0], 'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 36.8], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 41.3], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 44.3], 'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 38.2], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.2, 40.9], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.492
81ea6dbe-0c06-4c90-92eb-390d64f917a5,62,1,00:01:08.746,1,8,6,0.0,23,Goal Keeper,222,Villarreal,1,Regular Play,1041,Sporting Gijón,,,['8ab6f832-27a7-46f8-8114-d9f438505bfa'],,"[1.9, 39.2]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.9, 39.2]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.746
8d67541f-f1f9-4cc2-8f22-e072e17fdaf7,63,1,00:01:40.440,1,40,7,3.77314,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['7013d43a-2d62-4b79-922f-c45e9fe86e1c'],,"[6.0, 44.0]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,23848.0,Carlos Carmona Bonet,60.0,0.2837941,3.0,High Pass,"[63.6, 60.8]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.44
7013d43a-2d62-4b79-922f-c45e9fe86e1c,64,1,00:01:44.214,1,44,7,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['8d67541f-f1f9-4cc2-8f22-e072e17fdaf7'],,"[63.6, 60.8]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.214
a75e68ee-331c-49aa-a95c-25e7cd8f97a9,65,1,00:01:44.214,1,44,7,0.08,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['179bef8d-c61c-4867-b4c4-bbc587c5d30f', '7013d43a-2d62-4b79-922f-c45e9fe86e1c']",,"[63.6, 60.8]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,"[63.6, 60.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.214
179bef8d-c61c-4867-b4c4-bbc587c5d30f,66,1,00:01:44.294,1,44,7,0.808428,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['c5c2ff76-1a03-44b7-8e34-9e2628e9b725'],,"[63.6, 60.8]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,18925.0,Ignacio Cases Mora,8.089499,-1.7196863,2.0,Low Pass,"[62.4, 52.8]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.294
c5c2ff76-1a03-44b7-8e34-9e2628e9b725,67,1,00:01:45.102,1,45,7,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['179bef8d-c61c-4867-b4c4-bbc587c5d30f'],,"[62.4, 52.8]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.102
ba203f66-8efb-40ae-8201-d3e4e045b69c,68,1,00:01:45.102,1,45,7,2.66532,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['258153c3-8189-4b6c-be0a-dabbe9405d6d', 'c5c2ff76-1a03-44b7-8e34-9e2628e9b725']",,"[62.4, 52.8]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,"[65.4, 63.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.102
258153c3-8189-4b6c-be0a-dabbe9405d6d,69,1,00:01:47.767,1,47,7,0.856889,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['2fa62492-8982-4028-9946-d9c503572fa4'],,"[65.4, 63.0]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,6926.0,Alen Halilović,11.676472,0.4904611,1.0,Ground Pass,"[75.7, 68.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.767
2fa62492-8982-4028-9946-d9c503572fa4,70,1,00:01:48.624,1,48,7,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['258153c3-8189-4b6c-be0a-dabbe9405d6d'],,"[75.7, 68.5]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.624
2e59e7b2-19db-41b7-8594-456ee6d4c6b2,71,1,00:01:48.624,1,48,7,0.994964,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['2fa62492-8982-4028-9946-d9c503572fa4', 'be297e6d-9863-4806-91b0-12b85cc14eaf', 'dde784a3-66ad-4701-976d-64c9ca31f9f9']",,"[75.7, 68.5]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,"[71.7, 72.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.624
dde784a3-66ad-4701-976d-64c9ca31f9f9,72,1,00:01:48.990,1,48,7,0.731864,17,Pressure,1041,Sporting Gijón,7,From Goal Kick,222,Villarreal,,,"['2e59e7b2-19db-41b7-8594-456ee6d4c6b2', 'be297e6d-9863-4806-91b0-12b85cc14eaf']",,"[43.3, 12.1]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.99000000000001
58d99dcb-66fd-4802-9690-845b5cf85b07,73,1,00:01:49.187,1,49,7,0.342315,17,Pressure,1041,Sporting Gijón,7,From Goal Kick,222,Villarreal,,,,,"[47.8, 12.5]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.187
be297e6d-9863-4806-91b0-12b85cc14eaf,74,1,00:01:49.619,1,49,7,0.815206,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['0c981d55-ce66-4bf9-a74c-d1eea89e0eb4', 'dde784a3-66ad-4701-976d-64c9ca31f9f9']",,"[71.7, 72.1]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,26633.0,Alberto Lora Ramos,7.653104,1.6886685,1.0,Ground Pass,"[70.8, 79.7]",40.0,Right Foot,,,,75.0,Out,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.619
0c981d55-ce66-4bf9-a74c-d1eea89e0eb4,75,1,00:01:50.434,1,50,7,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['be297e6d-9863-4806-91b0-12b85cc14eaf'],,"[70.2, 78.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.434
70daccbb-29bf-4e80-94c0-6499a8c8bd69,76,1,00:01:56.675,1,56,8,2.148968,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['efc9cfb5-fa74-4c8b-a23e-11084b8d27c0'],,"[47.3, 0.1]",6935.0,Adrián Marín Gómez,6.0,Left Back,6752.0,Víctor Ruíz Torre,24.512037,2.7656317,2.0,Low Pass,"[24.5, 9.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.675
efc9cfb5-fa74-4c8b-a23e-11084b8d27c0,77,1,00:01:58.824,1,58,8,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['70daccbb-29bf-4e80-94c0-6499a8c8bd69'],,"[24.5, 9.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.824
8fa50e53-7ce3-42d4-a3bc-dae5859d893c,78,1,00:01:58.824,1,58,8,1.310363,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['1b5ffa1d-a6fd-4806-b951-7b0e6853798e', 'a2aeab5c-564c-4e8d-b031-017e5bf7d421', 'efc9cfb5-fa74-4c8b-a23e-11084b8d27c0']",,"[24.5, 9.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,"[24.5, 4.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.824
1b5ffa1d-a6fd-4806-b951-7b0e6853798e,79,1,00:01:59.633,1,59,8,0.602906,17,Pressure,222,Villarreal,4,From Throw In,1041,Sporting Gijón,,,"['8fa50e53-7ce3-42d4-a3bc-dae5859d893c', 'a2aeab5c-564c-4e8d-b031-017e5bf7d421']",,"[93.3, 71.6]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.63300000000001
a2aeab5c-564c-4e8d-b031-017e5bf7d421,80,1,00:02:00.135,2,0,8,0.742553,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['1b5ffa1d-a6fd-4806-b951-7b0e6853798e', '9f2e5695-d585-4ee4-896e-9c3e23f1e2a8']",,"[24.5, 4.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6935.0,Adrián Marín Gómez,10.473777,-0.18241541,1.0,Ground Pass,"[34.8, 2.3]",38.0,Left Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.135
9f2e5695-d585-4ee4-896e-9c3e23f1e2a8,81,1,00:02:00.877,2,0,8,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['a2aeab5c-564c-4e8d-b031-017e5bf7d421'],,"[34.8, 2.3]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.877
dcd311c3-5f5c-43ad-aaa6-80cbf50dbbbc,82,1,00:02:00.877,2,0,8,0.677337,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['27d29e53-9c2e-4d54-a444-396d025fcb34', '9f2e5695-d585-4ee4-896e-9c3e23f1e2a8', 'e448b465-0da7-42fb-8788-1b542c0cf909']",,"[34.8, 2.3]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,"[36.1, 2.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.877
e448b465-0da7-42fb-8788-1b542c0cf909,83,1,00:02:01.119,2,1,8,0.441061,17,Pressure,222,Villarreal,4,From Throw In,1041,Sporting Gijón,,,"['27d29e53-9c2e-4d54-a444-396d025fcb34', 'dcd311c3-5f5c-43ad-aaa6-80cbf50dbbbc', 'ee3bd1cc-78ec-4818-918a-f75c2f8578b0']",,"[81.5, 77.2]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.119
