id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,out,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_aerial_won,pass_deflected,block_deflection,pass_miscommunication,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,foul_committed_offensive,foul_won_defensive,dribble_overrun,ball_recovery_recovery_failure,pass_inswinging,pass_goal_assist,clearance_left_foot,pass_cut_back,goalkeeper_end_location,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,block_offensive,shot_aerial_won,pass_no_touch,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,foul_committed_penalty,foul_won_penalty,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0c5c6aa5-32a2-4ce2-ae47-45fd2dbdfd2b,32,1,00:00:27.048,0,27,3,2.780864,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['0b1319d2-22b6-4385-8ac9-2c156f89d287'],"[77.0, 0.1]",10609.0,Jérémy Mathieu,6.0,Left Back,5506.0,Javier Alejandro Mascherano,31.964043,2.780259,2.0,Low Pass,"[47.1, 11.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.048,7.919999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3177368114174759
0b1319d2-22b6-4385-8ac9-2c156f89d287,33,1,00:00:29.828,0,29,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['0c5c6aa5-32a2-4ce2-ae47-45fd2dbdfd2b'],"[47.1, 11.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.828,2.780000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4642232397901088
8150741b-96c4-4daf-ab9f-db4a6b079b40,34,1,00:00:29.828,0,29,3,0.851524,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['0b1319d2-22b6-4385-8ac9-2c156f89d287', '46474df4-2962-43b3-bfc8-760ada4829c8', '84488a7a-1015-4996-8775-1b7026b8c870']","[47.1, 11.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[43.2, 13.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.828,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.741868940405253
46474df4-2962-43b3-bfc8-760ada4829c8,35,1,00:00:30.246,0,30,3,0.969187,17,Pressure,217,Barcelona,4,From Throw In,360,Rayo Vallecano,,,"['8150741b-96c4-4daf-ab9f-db4a6b079b40', '84488a7a-1015-4996-8775-1b7026b8c870']","[69.8, 67.1]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.246,0.41799999999999926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3474727898074623
84488a7a-1015-4996-8775-1b7026b8c870,36,1,00:00:30.680,0,30,3,1.882876,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,"['46474df4-2962-43b3-bfc8-760ada4829c8', 'ed7cff70-ec8f-4f22-9b5a-b78345d6bdbf']","[43.2, 13.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,44.601795,1.7831424,1.0,Ground Pass,"[33.8, 57.1]",40.0,Right Foot,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.68,0.43400000000000105,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6065332760161346
ed7cff70-ec8f-4f22-9b5a-b78345d6bdbf,37,1,00:00:32.563,0,32,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['84488a7a-1015-4996-8775-1b7026b8c870'],"[33.8, 57.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.563,1.8830000000000027,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5398296237739261
c87825b1-70d0-43ce-8668-6a91bacc0e94,38,1,00:00:32.563,0,32,3,2.289824,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['018bce13-906c-4e4d-af21-f57c3319c71e', 'ed7cff70-ec8f-4f22-9b5a-b78345d6bdbf']","[33.8, 57.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[34.3, 58.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.563,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3403686760670409
018bce13-906c-4e4d-af21-f57c3319c71e,39,1,00:00:34.853,0,34,3,1.225641,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['5d24af2c-7ca1-4cb3-9632-d03e08dc1e37'],"[34.3, 58.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5470.0,Ivan Rakitić,21.111609,-0.033163194,1.0,Ground Pass,"[55.4, 57.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.853,2.289999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23100424909791661
5d24af2c-7ca1-4cb3-9632-d03e08dc1e37,40,1,00:00:36.078,0,36,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['018bce13-906c-4e4d-af21-f57c3319c71e'],"[55.4, 57.3]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.078,1.2250000000000014,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3832184008824018
138281ed-0db7-4f9b-92e1-47725a635071,41,1,00:00:36.078,0,36,3,0.079959,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['5d24af2c-7ca1-4cb3-9632-d03e08dc1e37', 'fa5d36a0-d483-4960-be8c-78cfa1a25b0f']","[55.4, 57.3]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,"[55.4, 57.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.078,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001064544574535864
fa5d36a0-d483-4960-be8c-78cfa1a25b0f,42,1,00:00:36.158,0,36,3,1.34846,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['16d11c96-3b0f-47a9-8c63-008fa217201b'],"[55.4, 57.3]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,5213.0,Gerard Piqué Bernabéu,30.138514,2.8313842,2.0,Low Pass,"[26.7, 66.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.158,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3088673114119217
16d11c96-3b0f-47a9-8c63-008fa217201b,43,1,00:00:37.507,0,37,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['fa5d36a0-d483-4960-be8c-78cfa1a25b0f'],"[26.7, 66.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.507,1.3489999999999966,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19405461743324004
12c4a4f0-7fe4-4da5-bff7-6eab1438556c,44,1,00:00:37.507,0,37,3,1.82074,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['16d11c96-3b0f-47a9-8c63-008fa217201b', 'a6f8f950-76cc-4fdd-9e3c-774a81a626d1']","[26.7, 66.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[21.5, 67.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.507,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1902793100772482
a6f8f950-76cc-4fdd-9e3c-774a81a626d1,45,1,00:00:39.327,0,39,3,1.526994,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['857f4cd1-3464-4960-864c-f1d78599de4d'],"[21.5, 67.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4691.0,Claudio Andrés Bravo Muñoz,25.793798,-2.1631,1.0,Ground Pass,"[7.1, 46.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.327,1.8200000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9837880586269949
857f4cd1-3464-4960-864c-f1d78599de4d,46,1,00:00:40.854,0,40,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['a6f8f950-76cc-4fdd-9e3c-774a81a626d1'],"[7.1, 46.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.854,1.527000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4531421167196291
7d06f937-e672-4a3d-9b4c-2ddffabd6475,47,1,00:00:40.854,0,40,3,4.408766,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['279519c9-766a-49f9-b82b-3d47d0d0a5e7', '857f4cd1-3464-4960-864c-f1d78599de4d']","[7.1, 46.3]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[8.8, 42.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.854,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06287669883913183
279519c9-766a-49f9-b82b-3d47d0d0a5e7,48,1,00:00:45.263,0,45,3,1.252329,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['d7a3cbc9-3724-4b17-a605-db0a2e86b8ce'],"[8.8, 42.9]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,16.237303,1.5029992,1.0,Ground Pass,"[9.9, 59.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.263,4.408999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7066268455957209
d7a3cbc9-3724-4b17-a605-db0a2e86b8ce,49,1,00:00:46.516,0,46,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['279519c9-766a-49f9-b82b-3d47d0d0a5e7'],"[9.9, 59.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.516,1.2530000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6088983652835489
2fb28836-6be6-46ad-8aa2-d3e8e535520d,50,1,00:00:46.516,0,46,3,1.502683,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['d7a3cbc9-3724-4b17-a605-db0a2e86b8ce', 'df2b029d-6f62-4120-96d8-c13d1c6b7268']","[9.9, 59.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[9.9, 59.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.516,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5212199201225509
df2b029d-6f62-4120-96d8-c13d1c6b7268,51,1,00:00:48.018,0,48,3,2.049313,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['9ae932f2-fe03-4ca9-8f9b-3b696a326580'],"[9.9, 59.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,36.363857,0.44642913,3.0,High Pass,"[42.7, 74.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.018,1.5020000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7713021845387963
95069414-22a1-4790-b880-667b34cedebb,52,1,00:00:49.856,0,49,3,1.454892,17,Pressure,217,Barcelona,4,From Throw In,360,Rayo Vallecano,,,"['0c154637-f075-4c21-b1db-e13233d47278', '672e523a-f5a1-4a5a-ad93-fa6ad4665ac9', '9ae932f2-fe03-4ca9-8f9b-3b696a326580']","[73.5, 4.9]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.856,1.838000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.525267791018969
9ae932f2-fe03-4ca9-8f9b-3b696a326580,53,1,00:00:50.067,0,50,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,"['95069414-22a1-4790-b880-667b34cedebb', 'df2b029d-6f62-4120-96d8-c13d1c6b7268']","[42.7, 74.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.067,0.21099999999999852,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.543383497795069
672e523a-f5a1-4a5a-ad93-fa6ad4665ac9,54,1,00:00:50.067,0,50,3,1.238615,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['0c154637-f075-4c21-b1db-e13233d47278', '95069414-22a1-4790-b880-667b34cedebb', '9ae932f2-fe03-4ca9-8f9b-3b696a326580']","[42.7, 74.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[36.7, 75.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.067,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9014320547333063
0c154637-f075-4c21-b1db-e13233d47278,55,1,00:00:51.306,0,51,3,1.049984,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,"['6b4bc84a-475e-40e0-b09b-4b5880bb63ea', '95069414-22a1-4790-b880-667b34cedebb']","[36.7, 75.3]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5470.0,Ivan Rakitić,9.542537,-2.475035,2.0,Low Pass,"[29.2, 69.4]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.306,1.2389999999999972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26726404578934115
89ec4253-97cc-4b59-8905-da33d77e93a5,56,1,00:00:51.920,0,51,3,0.762321,17,Pressure,217,Barcelona,4,From Throw In,360,Rayo Vallecano,,,"['2d9497e4-1458-41c8-bde2-f911d704551b', '6b4bc84a-475e-40e0-b09b-4b5880bb63ea']","[92.2, 11.1]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.92,0.6140000000000043,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8195139197362727
6b4bc84a-475e-40e0-b09b-4b5880bb63ea,57,1,00:00:52.356,0,52,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,"['0c154637-f075-4c21-b1db-e13233d47278', '89ec4253-97cc-4b59-8905-da33d77e93a5']","[29.2, 69.4]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.356,0.43599999999999994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6934474519134599
2d9497e4-1458-41c8-bde2-f911d704551b,58,1,00:00:52.356,0,52,3,0.374716,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['6b4bc84a-475e-40e0-b09b-4b5880bb63ea', '89ec4253-97cc-4b59-8905-da33d77e93a5', 'ff5be066-75db-445d-921a-f835ad477e66']","[29.2, 69.4]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,"[29.6, 71.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.356,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007739437336193977
ff5be066-75db-445d-921a-f835ad477e66,59,1,00:00:52.731,0,52,3,0.533669,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['f41eb195-1aba-4000-b556-bc6953bc59ea'],"[29.6, 71.3]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,5503.0,Lionel Andrés Messi Cuccittini,5.27731,1.7421755,2.0,Low Pass,"[28.7, 76.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.731,0.375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.27531997195908475
f41eb195-1aba-4000-b556-bc6953bc59ea,60,1,00:00:53.264,0,53,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['ff5be066-75db-445d-921a-f835ad477e66'],"[28.7, 76.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.264,0.5330000000000013,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08237641517291483
c79e040a-33b4-476e-8a3d-4d226577ce4b,61,1,00:00:53.264,0,53,3,1.651231,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['228b7e1e-b05f-492e-98d7-9b927d9b4808', '687c5414-f717-4a9f-80a9-c906362fe3b9', 'f41eb195-1aba-4000-b556-bc6953bc59ea']","[28.7, 76.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[24.5, 77.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.264,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6884295864972079
228b7e1e-b05f-492e-98d7-9b927d9b4808,62,1,00:00:53.646,0,53,3,0.894427,17,Pressure,217,Barcelona,4,From Throw In,360,Rayo Vallecano,,,['c79e040a-33b4-476e-8a3d-4d226577ce4b'],"[89.1, 2.9]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.646,0.3819999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8896858317222528
687c5414-f717-4a9f-80a9-c906362fe3b9,63,1,00:00:54.916,0,54,3,2.133581,30,Pass,217,Barcelona,4,From Throw In,217,Barcelona,,,['cb404396-39ec-40e9-8562-bc1756aec8ff'],"[24.5, 77.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5213.0,Gerard Piqué Bernabéu,22.798246,-2.1563659,1.0,Ground Pass,"[11.9, 58.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.916,1.269999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34936610171418814
cb404396-39ec-40e9-8562-bc1756aec8ff,64,1,00:00:57.049,0,57,3,,42,Ball Receipt*,217,Barcelona,4,From Throw In,217,Barcelona,,,['687c5414-f717-4a9f-80a9-c906362fe3b9'],"[11.9, 58.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.049,2.1330000000000027,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6755250680048083
b220a097-01a2-4215-b468-8f2b58720569,65,1,00:00:57.049,0,57,3,0.040019,43,Carry,217,Barcelona,4,From Throw In,217,Barcelona,,,"['42846961-9c43-450c-a3c4-e1e091437ba7', 'cb404396-39ec-40e9-8562-bc1756aec8ff']","[11.9, 58.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[11.9, 58.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.049,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44194626713737484
