id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,miscontrol_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,counterpress,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_nutmeg,pass_cross,clearance_head,foul_committed_advantage,foul_won_advantage,block_deflection,block_offensive,clearance_aerial_won,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,pass_cut_back,ball_recovery_recovery_failure,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,pass_technique_id,pass_technique_name,shot_aerial_won,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,foul_committed_card_id,foul_committed_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d7dc6bcf-bb4d-4322-b221-2ed85bf4ef68,30,1,00:00:32.533,0,32,3,0.854528,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['9546384b-eedb-4699-8566-9b88ba7773c6'],"[36.4, 14.8]",5574.0,Toni Kroos,13.0,Right Center Midfield,5201.0,Sergio Ramos García,23.398504,1.7556192,1.0,Ground Pass,"[32.1, 37.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.533,0.40100000000000335,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7740730676692407
9546384b-eedb-4699-8566-9b88ba7773c6,31,1,00:00:33.387,0,33,3,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['d7dc6bcf-bb4d-4322-b221-2ed85bf4ef68'],"[32.1, 37.8]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.387,0.8539999999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21148191088926782
3ccd27a4-9aed-4e69-9b61-1e987e3074ab,32,1,00:00:33.387,0,33,3,1.92241,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['1012ef8c-c481-4511-9f27-6a3c4e503cf3', '9546384b-eedb-4699-8566-9b88ba7773c6']","[32.1, 37.8]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[32.3, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.387,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13191937911896157
1012ef8c-c481-4511-9f27-6a3c4e503cf3,33,1,00:00:35.310,0,35,3,1.870138,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['44ef0e90-c523-49af-a95c-942863bcabe9', '72cb8747-71c3-43fb-9e31-c1ab9129ee23']","[32.3, 41.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,3063.0,Danilo Luiz da Silva,37.526123,0.976881,1.0,Ground Pass,"[53.3, 72.1]",40.0,Right Foot,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.31,1.9230000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.385271294639719
44ef0e90-c523-49af-a95c-942863bcabe9,34,1,00:00:37.180,0,37,3,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['1012ef8c-c481-4511-9f27-6a3c4e503cf3'],"[54.6, 77.1]",3063.0,Danilo Luiz da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18,1.8699999999999974,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11477057556830306
72cb8747-71c3-43fb-9e31-c1ab9129ee23,35,1,00:00:37.180,0,37,3,0.0,10,Interception,220,Real Madrid,8,From Keeper,1041,Sporting Gijón,,,['1012ef8c-c481-4511-9f27-6a3c4e503cf3'],"[66.8, 8.0]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.010725877716054044
fc3dfdaf-5433-45c5-9a2e-db359eca53be,36,1,00:00:39.602,0,39,3,0.0,9,Clearance,220,Real Madrid,8,From Keeper,220,Real Madrid,,,,"[30.0, 68.9]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.602,2.421999999999997,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4172787528524379
f0ba95a4-6dd0-4ea8-b7a6-559516399172,37,1,00:00:49.554,0,49,4,1.332637,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['fa0c325c-6326-4495-9287-05445d76e097'],"[72.9, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,,,25.89247,0.27776915,3.0,High Pass,"[97.8, 7.2]",,,67.0,Throw-in,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.554,9.952000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1909702084909639
fa0c325c-6326-4495-9287-05445d76e097,38,1,00:00:50.887,0,50,4,1.177415,30,Pass,1041,Sporting Gijón,4,From Throw In,220,Real Madrid,,,"['9ed0d05f-859a-4898-9618-a2abfc27bf9d', 'dd98a353-e6c1-4eef-bb95-b04e67301674', 'f0ba95a4-6dd0-4ea8-b7a6-559516399172']","[22.3, 72.9]",5485.0,Raphaël Varane,3.0,Right Center Back,4926.0,Francisco Román Alarcón Suárez,20.769209,0.2730087,3.0,High Pass,"[42.3, 78.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.887,1.3329999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8711710829891367
9ed0d05f-859a-4898-9618-a2abfc27bf9d,39,1,00:00:52.064,0,52,4,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,220,Real Madrid,,,['fa0c325c-6326-4495-9287-05445d76e097'],"[39.6, 79.4]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.064,1.1769999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2176891303991454
dd98a353-e6c1-4eef-bb95-b04e67301674,40,1,00:00:52.064,0,52,4,2.034358,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['ede39dc1-44ce-446c-894c-e2bfcbcc966a', 'fa0c325c-6326-4495-9287-05445d76e097']","[77.8, 1.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,11.449018,1.2324727,3.0,High Pass,"[81.6, 12.4]",37.0,Head,64.0,Interception,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.064,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8595508445816795
9ded37cb-310b-42bf-8340-bd86eef7de2e,41,1,00:00:54.099,0,54,4,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['ede39dc1-44ce-446c-894c-e2bfcbcc966a'],"[81.6, 12.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.099,2.0349999999999966,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29961301413976427
ede39dc1-44ce-446c-894c-e2bfcbcc966a,42,1,00:00:54.099,0,54,5,1.621004,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['4811a5f1-deae-4bc3-9a79-e3acdc4b96b6', '9ded37cb-310b-42bf-8340-bd86eef7de2e', 'dd98a353-e6c1-4eef-bb95-b04e67301674']","[38.5, 67.7]",5463.0,Luka Modrić,15.0,Left Center Midfield,6399.0,Gareth Frank Bale,9.436631,0.224416,3.0,High Pass,"[47.7, 69.8]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.099,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13991339438484918
4811a5f1-deae-4bc3-9a79-e3acdc4b96b6,43,1,00:00:55.720,0,55,5,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['ede39dc1-44ce-446c-894c-e2bfcbcc966a'],"[47.7, 69.8]",6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.72,1.6210000000000022,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4168095385524463
6b0e5586-ea49-4676-8395-dbb590cb264c,44,1,00:00:55.800,0,55,5,0.0,4,Duel,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['47d7c1b5-a169-497e-8ac1-a4543daafeb0'],"[73.7, 10.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44654959182079024
47d7c1b5-a169-497e-8ac1-a4543daafeb0,45,1,00:00:55.800,0,55,5,1.221168,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['422c84eb-26ed-485d-a7a0-09ae5f6c6a05', '6b0e5586-ea49-4676-8395-dbb590cb264c']","[46.4, 69.2]",6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,4926.0,Francisco Román Alarcón Suárez,6.5,0.0,2.0,Low Pass,"[52.9, 69.2]",,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6236038804538219
845e99a1-47d7-480d-a477-e169028a0be0,46,1,00:00:56.860,0,56,5,0.203633,17,Pressure,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['422c84eb-26ed-485d-a7a0-09ae5f6c6a05', 'e39fee8b-72c3-4faa-acb5-dff9a0718d28']","[63.7, 11.0]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.86,1.0600000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3286580606429108
422c84eb-26ed-485d-a7a0-09ae5f6c6a05,47,1,00:00:57.021,0,57,5,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['47d7c1b5-a169-497e-8ac1-a4543daafeb0', '845e99a1-47d7-480d-a477-e169028a0be0']","[52.9, 69.2]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.021,0.16100000000000136,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9606222783046653
e39fee8b-72c3-4faa-acb5-dff9a0718d28,48,1,00:00:57.021,0,57,5,0.130847,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['422c84eb-26ed-485d-a7a0-09ae5f6c6a05', '845e99a1-47d7-480d-a477-e169028a0be0', 'b83e3a53-2710-4d34-a9c6-cba3158311c4']","[52.9, 69.2]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,"[54.6, 68.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.021,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05099689940233021
b83e3a53-2710-4d34-a9c6-cba3158311c4,49,1,00:00:57.152,0,57,5,3.204643,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['01027e77-d637-4d98-bac1-98f4708f52a7', '58411ede-2f32-4e47-8b11-1b0a93c27f3a']","[54.6, 68.2]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,3990.0,Jesé Rodríguez Ruiz,25.150944,0.42629844,2.0,Low Pass,"[77.5, 78.6]",40.0,Right Foot,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.152,0.13100000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26994751262763217
01027e77-d637-4d98-bac1-98f4708f52a7,50,1,00:01:00.356,1,0,5,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b83e3a53-2710-4d34-a9c6-cba3158311c4'],"[75.4, 78.6]",3990.0,Jesé Rodríguez Ruiz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.356,3.2040000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5842566100638504
58411ede-2f32-4e47-8b11-1b0a93c27f3a,51,1,00:01:00.356,1,0,5,2.671772,30,Pass,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['6c98760a-3374-4f18-95cd-2b58f7af7990', 'b83e3a53-2710-4d34-a9c6-cba3158311c4']","[42.6, 1.5]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,6610.0,Iván Cuéllar Sacristán,35.0464,2.4066567,1.0,Ground Pass,"[16.6, 25.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.356,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2985935369700913
6c98760a-3374-4f18-95cd-2b58f7af7990,52,1,00:01:03.028,1,3,5,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['58411ede-2f32-4e47-8b11-1b0a93c27f3a'],"[16.6, 25.0]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.028,2.671999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13436989137792932
084a10ab-f5d2-4fee-b409-255e595f5c3c,53,1,00:01:03.028,1,3,5,0.08,43,Carry,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['6c98760a-3374-4f18-95cd-2b58f7af7990', 'c54bbfad-4e5c-4336-a960-b422c9e144a1']","[16.6, 25.0]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,"[16.6, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.028,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6929910578480226
c54bbfad-4e5c-4336-a960-b422c9e144a1,54,1,00:01:03.108,1,3,5,3.411456,30,Pass,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['0e9b1be3-c2e5-45bd-9802-9e4254662a2f', '33fa0cfb-ef41-4c78-8d32-4237313a78fe']","[16.6, 25.0]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,6880.0,Arnaldo Antonio Sanabria Ayala,75.83963,0.060691554,3.0,High Pass,"[92.3, 29.6]",38.0,Left Foot,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.108,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03750804741695457
0e9b1be3-c2e5-45bd-9802-9e4254662a2f,55,1,00:01:06.520,1,6,5,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['c54bbfad-4e5c-4336-a960-b422c9e144a1'],"[91.2, 31.3]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.52,3.411999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5502877082484975
74921921-dfea-40e2-ba2b-3e037dd1e03a,56,1,00:01:06.520,1,6,5,0.0,4,Duel,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['33fa0cfb-ef41-4c78-8d32-4237313a78fe'],"[92.3, 29.6]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.52,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18013615123543747
33fa0cfb-ef41-4c78-8d32-4237313a78fe,57,1,00:01:06.520,1,6,5,0.08,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['74921921-dfea-40e2-ba2b-3e037dd1e03a', '98855375-a620-4258-95c3-52311ed8fb8d', 'c54bbfad-4e5c-4336-a960-b422c9e144a1']","[27.8, 50.5]",5485.0,Raphaël Varane,3.0,Right Center Back,,,1.5132746,-0.13255154,3.0,High Pass,"[29.3, 50.3]",,,66.0,Recovery,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.52,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8920117593592475
98855375-a620-4258-95c3-52311ed8fb8d,58,1,00:01:06.600,1,6,5,0.0,6,Block,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['33fa0cfb-ef41-4c78-8d32-4237313a78fe'],"[90.8, 29.8]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,0.0799999999999983,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.90350897467938
cc756a79-d4a4-4510-acec-398e31ba8f7a,59,1,00:01:10.775,1,10,5,0.570687,17,Pressure,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['3d534d82-2467-43fc-a08d-ad0e0697ea96', '85862335-890b-4511-8bc0-f60429585d3b']","[104.8, 25.0]",6602.0,Miguel Ángel Guerrero Martín,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.775,4.175000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9628484933575836
3d534d82-2467-43fc-a08d-ad0e0697ea96,60,1,00:01:11.164,1,11,5,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cc756a79-d4a4-4510-acec-398e31ba8f7a'],"[15.3, 55.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.164,0.3889999999999958,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.056113262721151136
85862335-890b-4511-8bc0-f60429585d3b,61,1,00:01:11.164,1,11,5,0.662207,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['3d534d82-2467-43fc-a08d-ad0e0697ea96', '96900309-725b-4ed8-b748-cd3f55ce1ef8', 'c6b036e1-8c9f-4ff5-b0fb-8cd37cf20a3c', 'cc756a79-d4a4-4510-acec-398e31ba8f7a']","[15.3, 55.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[15.3, 55.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.164,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9473085775968809
96900309-725b-4ed8-b748-cd3f55ce1ef8,62,1,00:01:11.826,1,11,5,0.0,22,Foul Committed,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,"['85862335-890b-4511-8bc0-f60429585d3b', 'c6b036e1-8c9f-4ff5-b0fb-8cd37cf20a3c']","[104.8, 25.0]",6602.0,Miguel Ángel Guerrero Martín,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.826,0.6619999999999919,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6958257202453128
c6b036e1-8c9f-4ff5-b0fb-8cd37cf20a3c,63,1,00:01:11.826,1,11,5,0.0,21,Foul Won,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['96900309-725b-4ed8-b748-cd3f55ce1ef8'],"[15.3, 55.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.826,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34725873211787195
27e48033-f62b-4544-95a3-dc89dc3a61f5,64,1,00:01:34.127,1,34,6,4.525853,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['53eba022-9ba9-4863-b29d-20f9f14c7067'],"[15.9, 52.5]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,6399.0,Gareth Frank Bale,73.94755,-0.6007551,3.0,High Pass,"[76.9, 10.7]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.127,22.301000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11850159096260093
