id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,carry_end_location,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,dribble_overrun,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,clearance_left_foot,shot_one_on_one,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,ball_recovery_recovery_failure,foul_won_defensive,clearance_aerial_won,dribble_nutmeg,pass_through_ball,pass_inswinging,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,pass_deflected,foul_committed_card_id,foul_committed_card_name,injury_stoppage_in_chain,foul_committed_offensive,pass_cut_back,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6abc39db-8ee3-4860-a7d9-49ca04b4fc69,31,1,00:00:50.601,0,50,4,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['26841d97-fcf3-4905-bd50-296e457a56e4'],,"[42.6, 20.7]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.601,1.5700000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5620665585871543
52ef91b3-7f56-4673-85d3-e1403e6baaf2,32,1,00:00:50.601,0,50,4,1.715744,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['6abc39db-8ee3-4860-a7d9-49ca04b4fc69', 'bbd1ca3e-2a35-4f55-9233-767fc3ef0e7a']",,"[42.6, 20.7]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,"[43.7, 20.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.601,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07380504122092757
bbd1ca3e-2a35-4f55-9233-767fc3ef0e7a,33,1,00:00:52.317,0,52,4,2.117252,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['b1a79309-9911-4a0a-a69e-04a91315006d'],,"[43.7, 20.9]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,26690.0,Alberto Mateus Contreiras Gonçalves,50.142296,0.6339282,3.0,High Pass,"[84.1, 50.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.317,1.716000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.23861323976611604
b1a79309-9911-4a0a-a69e-04a91315006d,34,1,00:00:54.434,0,54,4,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['bbd1ca3e-2a35-4f55-9233-767fc3ef0e7a'],,"[84.1, 50.6]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.434,2.1169999999999973,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.024591033508324922
d73169e5-7356-428e-9b05-e8ba08bf839d,35,1,00:00:54.434,0,54,4,0.04,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['a9eae624-c195-4bee-9998-616c98fb2c61', 'b1a79309-9911-4a0a-a69e-04a91315006d']",,"[84.1, 50.6]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,"[84.1, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.434,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24500125736511436
a9eae624-c195-4bee-9998-616c98fb2c61,36,1,00:00:54.474,0,54,4,0.0,38,Miscontrol,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,"[84.1, 50.6]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.474,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5242845903355721
97e871b9-b0d6-44ab-a774-539364e911fd,37,1,00:00:55.020,0,55,4,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,,,,,"[26.6, 22.0]",4788.0,Jesús Gámez Duarte,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.02,0.5460000000000065,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5098900158610906
55466c60-7dae-4d08-8a9c-59a9728ba92a,38,1,00:00:58.560,0,58,4,0.067416,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['5db0a13f-d5c3-481c-adf5-26651a8580ae'],,"[61.4, 76.1]",24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,,,5.1662364,-0.25436807,1.0,Ground Pass,"[66.4, 74.8]",66.0,Recovery,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.56,3.539999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9472589784964216
5db0a13f-d5c3-481c-adf5-26651a8580ae,39,1,00:00:58.627,0,58,4,0.0,6,Block,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,,,['55466c60-7dae-4d08-8a9c-59a9728ba92a'],,"[53.7, 5.3]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.627,0.06700000000000017,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7612903630819774
893489e2-1cd0-4ce4-8c6d-deae8e128a02,40,1,00:00:58.810,0,58,4,0.0,6,Block,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,"[63.6, 75.7]",24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.81,0.18299999999999983,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7936598312044075
3d56d1fd-7ee7-49df-8a4d-b890b4ff4ebb,41,1,00:01:07.571,1,7,5,1.156067,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['86f6ecae-f0e9-4ac9-8e5f-9b8afeadf92e', '9486a960-6458-4896-92eb-43f966542cc1']",,"[61.9, 0.1]",4788.0,Jesús Gámez Duarte,6.0,Left Back,5487.0,Antoine Griezmann,21.834148,0.22164956,3.0,High Pass,"[83.2, 4.9]",67.0,Throw-in,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.571,8.760999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.871851027251574
86f6ecae-f0e9-4ac9-8e5f-9b8afeadf92e,42,1,00:01:08.727,1,8,5,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3d56d1fd-7ee7-49df-8a4d-b890b4ff4ebb'],,"[87.7, 5.7]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.727,1.156000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14501147617574084
9486a960-6458-4896-92eb-43f966542cc1,43,1,00:01:08.727,1,8,5,0.0,10,Interception,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,['3d56d1fd-7ee7-49df-8a4d-b890b4ff4ebb'],,"[36.9, 75.2]",23761.0,Alhassane Bangoura,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.727,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4274087063218218
bc74ba5c-ca37-4bb9-84cd-540dcb31e863,44,1,00:01:10.741,1,10,5,3.081527,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b9a2ca3a-9443-4251-a0bc-6013e8edf540'],,"[82.6, 19.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,34.585835,0.5920122,3.0,High Pass,"[111.3, 38.5]",66.0,Recovery,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.741,2.013999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6811449903434103
b9a2ca3a-9443-4251-a0bc-6013e8edf540,45,1,00:01:13.822,1,13,5,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,['bc74ba5c-ca37-4bb9-84cd-540dcb31e863'],,"[8.8, 41.6]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.822,3.081000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22758496922737526
2fc6a8d8-3d18-49a8-81b9-c274eaf2ba53,46,1,00:01:13.822,1,13,5,11.021947,43,Carry,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,"['31675636-935b-4e2f-93f1-a7802432cf2d', 'b9a2ca3a-9443-4251-a0bc-6013e8edf540']",,"[8.8, 41.6]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,"[14.8, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.822,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6726043354723955
31675636-935b-4e2f-93f1-a7802432cf2d,47,1,00:01:24.844,1,24,5,2.780417,30,Pass,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,,,"[14.8, 45.5]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,,,52.674473,0.6966829,3.0,High Pass,"[55.2, 79.3]",,,40.0,Right Foot,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.844,11.021999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6343474092458915
6fecf8e2-1a3c-4778-ae94-d968445bca6e,48,1,00:01:36.060,1,36,6,0.568858,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['26ba676b-d4d1-4545-b084-58a98279a974'],True,"[65.1, 0.1]",4788.0,Jesús Gámez Duarte,6.0,Left Back,5633.0,Yannick Ferreira Carrasco,15.786703,0.46648046,2.0,Low Pass,"[79.2, 7.2]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.06,11.216000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7289630895457978
26ba676b-d4d1-4545-b084-58a98279a974,49,1,00:01:36.629,1,36,6,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['6fecf8e2-1a3c-4778-ae94-d968445bca6e'],,"[79.2, 7.2]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.629,0.5690000000000026,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40371395863937287
8b94d4af-76ce-48c9-b1c9-39d55bf3bca2,50,1,00:01:36.841,1,36,6,1.097328,17,Pressure,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,,,"[37.7, 71.2]",6852.0,Jozabed Sánchez Ruiz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.841,0.21199999999998909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.29852964716824526
5d8b719f-51f7-4e32-928f-a1d23ae8d5fc,51,1,00:01:38.318,1,38,6,0.0,39,Dribbled Past,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,"['2dae38e4-2cab-4727-924e-9e41e7aaee6a', '86d34334-0c1e-4f68-bb43-2dab51f2cae5']",,"[36.4, 72.7]",6852.0,Jozabed Sánchez Ruiz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.318,1.4770000000000039,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8212583851778206
86d34334-0c1e-4f68-bb43-2dab51f2cae5,52,1,00:01:38.318,1,38,6,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5d8b719f-51f7-4e32-928f-a1d23ae8d5fc'],,"[83.7, 7.4]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.318,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6996755433186169
2dae38e4-2cab-4727-924e-9e41e7aaee6a,53,1,00:01:38.318,1,38,6,1.035381,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['5d8b719f-51f7-4e32-928f-a1d23ae8d5fc', '86d34334-0c1e-4f68-bb43-2dab51f2cae5', 'a27631db-1403-4b54-beeb-c92f661c77f2']",,"[83.7, 7.4]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,"[84.3, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.318,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9382441596903713
a27631db-1403-4b54-beeb-c92f661c77f2,54,1,00:01:39.353,1,39,6,0.85974,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4a0015cf-f3ed-4ba0-8949-d5a284e7fe1d'],,"[84.3, 8.9]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,5487.0,Antoine Griezmann,10.650822,2.1692152,1.0,Ground Pass,"[78.3, 17.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.353,1.0349999999999966,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7669778228460229
4a0015cf-f3ed-4ba0-8949-d5a284e7fe1d,55,1,00:01:40.213,1,40,6,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a27631db-1403-4b54-beeb-c92f661c77f2'],,"[78.3, 17.7]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.213,0.8599999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4496042456092145
cbbe0c89-a6d6-4ec0-954e-28871ace7b42,56,1,00:01:40.213,1,40,6,0.04,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4a0015cf-f3ed-4ba0-8949-d5a284e7fe1d', 'eb4dea53-26b5-4791-9e78-b84c05c3a471']",,"[78.3, 17.7]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,"[78.3, 17.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.213,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2554775935985444
eb4dea53-26b5-4791-9e78-b84c05c3a471,57,1,00:01:40.253,1,40,6,0.728268,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0ac8c350-161d-4987-b3d6-000ed23a4844'],,"[78.3, 17.7]",5487.0,Antoine Griezmann,17.0,Right Wing,6381.0,Saúl Ñíguez Esclapez,6.1032777,-1.8873656,1.0,Ground Pass,"[76.4, 11.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.253,0.04000000000000625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06066785077957049
0ac8c350-161d-4987-b3d6-000ed23a4844,58,1,00:01:40.981,1,40,6,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['eb4dea53-26b5-4791-9e78-b84c05c3a471'],,"[76.4, 11.9]",6381.0,Saúl Ñíguez Esclapez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.981,0.7279999999999944,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41266344550309253
03aabf55-8ca2-4911-b267-b5c9166df75b,59,1,00:01:40.981,1,40,6,0.358119,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['0ac8c350-161d-4987-b3d6-000ed23a4844', 'c834b8af-dce8-4517-9685-88cf515b46f4']",,"[76.4, 11.9]",6381.0,Saúl Ñíguez Esclapez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,"[76.4, 11.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.981,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6491241130437204
c834b8af-dce8-4517-9685-88cf515b46f4,60,1,00:01:41.339,1,41,6,0.83609,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['7555d15c-dc48-4148-aad4-503425887d9e'],,"[76.4, 11.9]",6381.0,Saúl Ñíguez Esclapez,10.0,Center Defensive Midfield,4788.0,Jesús Gámez Duarte,7.7781744,-1.7126933,1.0,Ground Pass,"[75.3, 4.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.339,0.3580000000000041,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3415185043187111
7555d15c-dc48-4148-aad4-503425887d9e,61,1,00:01:42.175,1,42,6,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c834b8af-dce8-4517-9685-88cf515b46f4'],,"[75.3, 4.2]",4788.0,Jesús Gámez Duarte,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.175,0.8359999999999985,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7385155949493654
d5d156c8-3d95-4b0a-a9fd-7d56a06816cb,62,1,00:01:42.175,1,42,6,0.597413,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['7716952a-d0d9-4902-99cb-e0a1af0e1023', 'ff92797a-96b3-4ccd-aec7-364329c18200']",,"[75.3, 4.2]",4788.0,Jesús Gámez Duarte,6.0,Left Back,5633.0,Yannick Ferreira Carrasco,12.433825,0.44926012,1.0,Ground Pass,"[86.5, 9.6]",,,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.175,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8912809060923723
ff92797a-96b3-4ccd-aec7-364329c18200,63,1,00:01:42.773,1,42,6,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d5d156c8-3d95-4b0a-a9fd-7d56a06816cb'],,"[82.6, 10.4]",5633.0,Yannick Ferreira Carrasco,21.0,Left Wing,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.773,0.597999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01110677285413142
7716952a-d0d9-4902-99cb-e0a1af0e1023,64,1,00:01:42.773,1,42,6,0.0,9,Clearance,212,Atlético Madrid,4,From Throw In,360,Rayo Vallecano,,,['d5d156c8-3d95-4b0a-a9fd-7d56a06816cb'],,"[33.6, 70.5]",24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.773,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3281360754050511
49bfa976-ddb6-49f8-a7f5-b344889fd970,65,1,00:01:43.991,1,43,6,0.651462,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['140ee83b-97a6-4202-91bf-67f178557b60'],,"[81.1, 16.6]",6381.0,Saúl Ñíguez Esclapez,10.0,Center Defensive Midfield,,,9.518929,-0.15824032,2.0,Low Pass,"[90.5, 15.1]",66.0,Recovery,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.991,1.2180000000000035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7670457789410441
