id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,dribble_overrun,pass_switch,ball_recovery_recovery_failure,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,off_camera,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_outswinging,pass_cut_back,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_penalty,foul_won_penalty,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7bd5c78d-b504-4d47-9499-ab270808b59d,360,1,00:09:07.540,9,7,18,0.164616,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['009fc9cf-f2cc-4b87-bbaa-cb87b1ad2654', '7680980e-400a-48b6-9b18-4670f49086f4', '8e8a2a4e-1777-4ba3-b6a5-ef5d342b1ddb', 'c1c45700-290a-479a-a684-a364899a937c']","[98.3, 22.7]",26776.0,Juan Isaac Cuenca López,16.0,Left Midfield,3292.0,Abdoulaye Doucouré,2.8635643,2.003204,1.0,Ground Pass,"[97.1, 25.3]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.54,0.07599999999990814,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.529418500388397
8e8a2a4e-1777-4ba3-b6a5-ef5d342b1ddb,361,1,00:09:07.704,9,7,18,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['7bd5c78d-b504-4d47-9499-ab270808b59d'],"[89.3, 34.0]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.704,0.16399999999998727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03972198748806166
c1c45700-290a-479a-a684-a364899a937c,362,1,00:09:07.704,9,7,18,0.0,6,Block,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,['7bd5c78d-b504-4d47-9499-ab270808b59d'],"[23.0, 54.8]",6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.704,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9657160493800677
1bc4bade-d425-4b6a-866c-89dfa39107a5,363,1,00:09:08.513,9,8,18,0.368211,17,Pressure,1049,Granada,4,From Throw In,1049,Granada,,,['281b1982-8823-42ab-883e-a17b029b9a6a'],"[92.7, 13.3]",6918.0,Isaac Ajayi Success,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.513,0.8090000000000828,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3752725652305773
281b1982-8823-42ab-883e-a17b029b9a6a,364,1,00:09:08.868,9,8,19,0.579297,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['1bc4bade-d425-4b6a-866c-89dfa39107a5', '2eef3b9c-ee25-40c8-934a-f8cbb74499fc']","[22.8, 64.6]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,10.309704,-1.4247841,2.0,Low Pass,"[24.3, 54.4]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.868,0.3550000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7206901769780097
2eef3b9c-ee25-40c8-934a-f8cbb74499fc,365,1,00:09:09.447,9,9,19,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['281b1982-8823-42ab-883e-a17b029b9a6a'],"[24.3, 54.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.447,0.5789999999999509,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12713012637062227
030d0e1f-f3c9-4235-9114-702f3173134e,366,1,00:09:09.447,9,9,19,2.056127,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['076eb5c6-6a7f-4de9-a1e8-d4e51146f8d6', '2eef3b9c-ee25-40c8-934a-f8cbb74499fc', '3899c5f3-7417-4f4f-ad56-bc98d2249aea']","[24.3, 54.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[27.2, 63.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.447,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3931431194682836
3899c5f3-7417-4f4f-ad56-bc98d2249aea,367,1,00:09:10.198,9,10,19,1.348,17,Pressure,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,"['030d0e1f-f3c9-4235-9114-702f3173134e', '076eb5c6-6a7f-4de9-a1e8-d4e51146f8d6']","[91.7, 21.5]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.198,0.7509999999999764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.835304346875388
076eb5c6-6a7f-4de9-a1e8-d4e51146f8d6,368,1,00:09:11.504,9,11,19,0.799999,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['3899c5f3-7417-4f4f-ad56-bc98d2249aea', 'b0f46cc1-a1f1-4599-95a7-5eff64cefa6f']","[27.2, 63.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,4711.0,Pablo Hernández Domínguez,12.093387,1.4464413,1.0,Ground Pass,"[28.7, 75.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.504,1.30600000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8897925225196809
b0f46cc1-a1f1-4599-95a7-5eff64cefa6f,369,1,00:09:12.304,9,12,19,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['076eb5c6-6a7f-4de9-a1e8-d4e51146f8d6'],"[28.7, 75.1]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.304,0.7999999999999545,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23377615124292106
a18226d3-8624-40ec-8755-19d4b0d047ec,370,1,00:09:12.304,9,12,19,0.959998,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['b0f46cc1-a1f1-4599-95a7-5eff64cefa6f', 'edc95cb8-4d35-4372-8992-db8d83e54161']","[28.7, 75.1]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,"[28.7, 75.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.304,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2653202845436976
edc95cb8-4d35-4372-8992-db8d83e54161,371,1,00:09:13.264,9,13,19,2.165273,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f18e9781-04bc-4c5b-bb0f-b778d0433952'],"[28.7, 75.1]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,26685.0,Nicolás Ladislao Fedor Flores,28.011427,0.028563658,2.0,Low Pass,"[56.7, 75.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.264,0.9600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8990814763839469
69128892-ab35-4cef-a169-f49792dcbdc5,372,1,00:09:15.126,9,15,19,2.627426,17,Pressure,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,"['840e9b28-289b-44f9-80ab-795996554ccf', 'f18e9781-04bc-4c5b-bb0f-b778d0433952']","[58.6, 5.5]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.126,1.8619999999999663,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9671665233153481
f18e9781-04bc-4c5b-bb0f-b778d0433952,373,1,00:09:15.429,9,15,19,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['69128892-ab35-4cef-a169-f49792dcbdc5', 'edc95cb8-4d35-4372-8992-db8d83e54161']","[56.7, 75.9]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.429,0.30299999999999727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3665062183565375
840e9b28-289b-44f9-80ab-795996554ccf,374,1,00:09:15.429,9,15,19,2.49856,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['69128892-ab35-4cef-a169-f49792dcbdc5', 'a360b690-e0bd-4be5-beea-559660813520', 'd405ea6c-d25c-4e9d-9a53-13af4e538fa0', 'f18e9781-04bc-4c5b-bb0f-b778d0433952']","[56.7, 75.9]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,"[56.7, 75.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.429,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17258867671571865
d405ea6c-d25c-4e9d-9a53-13af4e538fa0,375,1,00:09:17.927,9,17,19,0.0,39,Dribbled Past,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,"['840e9b28-289b-44f9-80ab-795996554ccf', 'a360b690-e0bd-4be5-beea-559660813520']","[63.4, 4.7]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.927,2.4980000000000473,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.166699028310634
a360b690-e0bd-4be5-beea-559660813520,376,1,00:09:17.927,9,17,19,0.0,14,Dribble,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d405ea6c-d25c-4e9d-9a53-13af4e538fa0'],"[56.7, 75.4]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,9.0,Incomplete,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.927,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.000985373407572876
22a6cac0-798a-43d3-8d9d-22e632156887,377,1,00:09:27.826,9,27,20,1.483087,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['4bfc44a3-db98-488a-a17b-72a40d172a98'],"[54.6, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,19454.0,Ricardo Miguel Moreira da Costa,24.159883,2.5685143,2.0,Low Pass,"[34.3, 13.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.826,9.899000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14745642599110542
4bfc44a3-db98-488a-a17b-72a40d172a98,378,1,00:09:29.309,9,29,20,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['22a6cac0-798a-43d3-8d9d-22e632156887'],"[34.3, 13.2]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.309,1.4829999999999472,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.228439412872657
f5adf791-068f-4f00-aedd-4fd7427b9c72,379,1,00:09:30.508,9,30,20,1.744267,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['c4743627-e17d-44d8-8515-4649a7a3a434'],"[30.6, 15.3]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,4498.0,Jean-Sylvain Claude Babin,35.774014,1.6351331,1.0,Ground Pass,"[28.3, 51.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.508,1.1990000000000691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8442454650377499
c4743627-e17d-44d8-8515-4649a7a3a434,380,1,00:09:32.253,9,32,20,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['f5adf791-068f-4f00-aedd-4fd7427b9c72'],"[28.3, 51.0]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.253,1.7450000000000045,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6313627784678548
d0035fb3-4a9b-46e4-9abb-7cce7f9c9b74,381,1,00:09:32.253,9,32,20,4.289767,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['322f40f5-f763-4e74-8545-8eb1b3fa0590', 'c4743627-e17d-44d8-8515-4649a7a3a434']","[28.3, 51.0]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,"[29.7, 60.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.253,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37387811062042386
322f40f5-f763-4e74-8545-8eb1b3fa0590,382,1,00:09:36.542,9,36,20,2.173867,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['61702acd-6287-4c77-843a-7e7c2f9f12ef'],"[29.7, 60.6]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,27240.0,Jesús Fernández Collado,22.912006,-2.3685396,1.0,Ground Pass,"[13.3, 44.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.542,4.288999999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6725166973405426
61702acd-6287-4c77-843a-7e7c2f9f12ef,383,1,00:09:38.716,9,38,20,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['322f40f5-f763-4e74-8545-8eb1b3fa0590'],"[13.3, 44.6]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.716,2.173999999999978,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7336348653407727
085102f1-68e0-4c6e-8cdf-2bc7742b06df,384,1,00:09:38.716,9,38,20,5.956288,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['4cb89960-2c32-4abc-9aa6-eb5c1ea4ef09', '61702acd-6287-4c77-843a-7e7c2f9f12ef']","[13.3, 44.6]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,,,,,,,,,,,,"[20.4, 41.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.716,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9273291105290792
4cb89960-2c32-4abc-9aa6-eb5c1ea4ef09,385,1,00:09:44.672,9,44,20,3.009052,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['593c6942-8b21-445b-810a-24e8bd2ad220', '972e47be-e787-4dae-8fc6-94d397329ce7']","[20.4, 41.4]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,27109.0,Youssef El-Arabi,63.28641,0.3872551,3.0,High Pass,"[79.0, 65.3]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.672,5.956000000000017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8566053305419263
972e47be-e787-4dae-8fc6-94d397329ce7,386,1,00:09:47.682,9,47,20,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['4cb89960-2c32-4abc-9aa6-eb5c1ea4ef09'],"[77.4, 65.0]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.682,3.009999999999991,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.033913154142006574
80e87455-6637-4ed5-a23c-2585bc78f48a,387,1,00:09:47.682,9,47,20,0.0,4,Duel,1049,Granada,4,From Throw In,1049,Granada,,,['593c6942-8b21-445b-810a-24e8bd2ad220'],"[79.0, 65.3]",27109.0,Youssef El-Arabi,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.682,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8265684319820809
593c6942-8b21-445b-810a-24e8bd2ad220,388,1,00:09:47.682,9,47,20,2.044883,30,Pass,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,"['4cb89960-2c32-4abc-9aa6-eb5c1ea4ef09', '80e87455-6637-4ed5-a23c-2585bc78f48a', 'e92a4530-8a83-4e88-8268-e13ecc4bd1fc']","[41.1, 14.8]",6914.0,Roberto Román Triguero,6.0,Left Back,26848.0,Roberto Trashorras Gayoso,14.787157,1.0071791,2.0,Low Pass,"[49.0, 27.3]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.682,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.39313788511400083
e92a4530-8a83-4e88-8268-e13ecc4bd1fc,389,1,00:09:49.726,9,49,20,,42,Ball Receipt*,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,['593c6942-8b21-445b-810a-24e8bd2ad220'],"[49.0, 27.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.726,2.0439999999999827,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9675756040656831
92e385b6-5e24-46da-80a9-80925499fa8f,390,1,00:09:49.726,9,49,20,2.033207,43,Carry,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,"['05f0f670-9f34-4c76-9f13-afb806ccf545', 'e92a4530-8a83-4e88-8268-e13ecc4bd1fc']","[49.0, 27.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[52.1, 39.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.726,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5532313675975681
05f0f670-9f34-4c76-9f13-afb806ccf545,391,1,00:09:51.760,9,51,20,3.265325,30,Pass,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,"['79adb9df-fc56-47d4-a3e6-e0470f3b4d0b', 'c9d0a98f-bc74-4242-9634-d1b1a38d69e7']","[52.1, 39.0]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,26685.0,Nicolás Ladislao Fedor Flores,55.41489,0.21827748,3.0,High Pass,"[106.2, 51.0]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.76,2.033999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3196541265160313
c9d0a98f-bc74-4242-9634-d1b1a38d69e7,392,1,00:09:55.025,9,55,20,,42,Ball Receipt*,1049,Granada,4,From Throw In,360,Rayo Vallecano,,,['05f0f670-9f34-4c76-9f13-afb806ccf545'],"[97.0, 50.8]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.025,3.2649999999999864,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08852859205012531
79adb9df-fc56-47d4-a3e6-e0470f3b4d0b,393,1,00:09:55.025,9,55,21,0.0,23,Goal Keeper,1049,Granada,8,From Keeper,1049,Granada,,,['05f0f670-9f34-4c76-9f13-afb806ccf545'],"[13.9, 29.1]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.025,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6962035731571956
