id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_switch,pass_aerial_won,pass_cross,ball_recovery_recovery_failure,out,pass_shot_assist,goalkeeper_end_location,clearance_left_foot,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_deflected,block_deflection,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,clearance_right_foot,50_50_outcome_id,50_50_outcome_name,pass_deflected,miscontrol_aerial_won,pass_no_touch,pass_cut_back,foul_committed_advantage,foul_won_advantage,shot_saved_off_target,goalkeeper_shot_saved_off_target,dribble_overrun,ball_recovery_offensive,pass_outswinging,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,shot_one_on_one,goalkeeper_punched_out,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
1c741a64-226f-4418-b235-75be9587427a,33,1,00:00:30.848,0,30,3,0.0,3,Dispossessed,215,Athletic Club,4,From Throw In,220,Real Madrid,,,['1dfe024e-e74b-476a-b937-1564b362750c'],"[69.3, 62.5]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.848,1.0839999999999996,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4042392096416214
1dfe024e-e74b-476a-b937-1564b362750c,34,1,00:00:30.848,0,30,3,0.0,4,Duel,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['1c741a64-226f-4418-b235-75be9587427a'],"[50.8, 17.6]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.848,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5324275317961381
5c3ce092-16ac-4675-b8df-f3d1b17e8052,35,1,00:00:32.276,0,32,3,0.365724,17,Pressure,215,Athletic Club,4,From Throw In,220,Real Madrid,,,['0aa3e49d-675b-40cd-ab7a-43cea73050f0'],"[71.8, 46.9]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.276,1.4280000000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4541911056987753
0aa3e49d-675b-40cd-ab7a-43cea73050f0,36,1,00:00:32.606,0,32,3,2.572935,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['5c3ce092-16ac-4675-b8df-f3d1b17e8052', 'd38be027-1312-4cca-b8c0-c26fbcc3a30b']","[50.1, 36.2]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,6576.0,Gorka Iraizoz Moreno,43.56432,2.8815818,1.0,Ground Pass,"[8.0, 47.4]",38.0,Left Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.606,0.3299999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.023290088263724917
d38be027-1312-4cca-b8c0-c26fbcc3a30b,37,1,00:00:35.179,0,35,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0aa3e49d-675b-40cd-ab7a-43cea73050f0'],"[8.0, 47.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.179,2.5730000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04152441961441555
65ed972c-25ee-465e-a175-19b31a859d44,38,1,00:00:35.179,0,35,3,3.113243,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['4585cc62-49c7-4e0e-9b73-ebfac6661bd7', 'd38be027-1312-4cca-b8c0-c26fbcc3a30b']","[8.0, 47.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[10.5, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.179,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7561011852214331
4585cc62-49c7-4e0e-9b73-ebfac6661bd7,39,1,00:00:38.293,0,38,3,2.82608,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['0ed14382-699e-4ffa-8a44-7321183a16b3'],"[10.5, 51.5]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6666.0,Sabin Merino Zuloaga,46.19134,0.09105189,3.0,High Pass,"[56.5, 55.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.293,3.113999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6588735798751417
0ed14382-699e-4ffa-8a44-7321183a16b3,40,1,00:00:41.119,0,41,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['4585cc62-49c7-4e0e-9b73-ebfac6661bd7'],"[56.5, 55.7]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.119,2.8260000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09491358226246316
e5fa9ecf-e763-4144-82f9-8f8a98b0d98d,41,1,00:00:41.199,0,41,3,1.273155,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['495e3297-665f-4fd9-88e7-e72a268961cc'],"[56.5, 55.4]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,6394.0,Aritz Aduriz Zubeldia,15.301307,-0.38171998,3.0,High Pass,"[70.7, 49.7]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.199,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9946227627229001
495e3297-665f-4fd9-88e7-e72a268961cc,42,1,00:00:42.472,0,42,3,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['e5fa9ecf-e763-4144-82f9-8f8a98b0d98d'],"[70.7, 49.7]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.472,1.2730000000000032,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8991913993846061
5bedc6a3-5e48-4c44-8cff-a8558954c16a,43,1,00:00:42.472,0,42,3,0.33898,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['495e3297-665f-4fd9-88e7-e72a268961cc', 'efa36da2-0b0d-424f-8763-4d41c79cee5d']","[70.7, 49.7]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,"[70.7, 49.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.472,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03923373563703947
efa36da2-0b0d-424f-8763-4d41c79cee5d,44,1,00:00:42.811,0,42,3,0.0,38,Miscontrol,215,Athletic Club,4,From Throw In,215,Athletic Club,,,,"[70.7, 49.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.811,0.33899999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5904081290668919
cad9a1c0-30ee-447d-9a2c-f2fe473747a9,45,1,00:00:44.187,0,44,4,1.447897,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['521c9810-b1c8-4383-9ea6-a2f9ffbb7816'],"[46.4, 35.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,5695.0,James David Rodríguez Rubio,29.526937,0.94897205,3.0,High Pass,"[63.6, 59.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.187,1.3759999999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5899084144414504
521c9810-b1c8-4383-9ea6-a2f9ffbb7816,46,1,00:00:45.635,0,45,4,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cad9a1c0-30ee-447d-9a2c-f2fe473747a9'],"[63.6, 59.0]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.635,1.4480000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09849578570526651
f22fd1c9-b53e-4519-a5d5-1cc0ef96bcce,47,1,00:00:45.635,0,45,4,1.098927,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['521c9810-b1c8-4383-9ea6-a2f9ffbb7816', '6573487b-58dc-4257-befd-875a633ad00d', 'e4d8364f-844a-4b2a-9b13-0d974b84d222']","[63.6, 59.0]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,"[56.9, 56.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.635,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4663872079517578
e4d8364f-844a-4b2a-9b13-0d974b84d222,48,1,00:00:46.639,0,46,4,0.258959,17,Pressure,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['6573487b-58dc-4257-befd-875a633ad00d', 'f22fd1c9-b53e-4519-a5d5-1cc0ef96bcce']","[57.9, 22.0]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.639,1.0040000000000049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.13026390112417274
6573487b-58dc-4257-befd-875a633ad00d,49,1,00:00:46.734,0,46,4,1.076052,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1e13d16f-5047-4b48-a083-55c578233478', 'e4d8364f-844a-4b2a-9b13-0d974b84d222']","[56.9, 56.3]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,5463.0,Luka Modrić,13.764084,-0.35621965,2.0,Low Pass,"[69.8, 51.5]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.734,0.09499999999999886,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8035976109133317
1e13d16f-5047-4b48-a083-55c578233478,50,1,00:00:47.810,0,47,4,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['6573487b-58dc-4257-befd-875a633ad00d'],"[69.8, 51.5]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81,1.0760000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3673340462418794
69baeef5-5c28-4c6f-9d29-a632309bce09,51,1,00:00:47.810,0,47,4,0.604926,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1e13d16f-5047-4b48-a083-55c578233478', '20eed1d2-dc08-4a1e-bfe8-af0b9020c476', 'c163e2ec-f187-4dc8-96e7-1b0c713f2111']","[69.8, 51.5]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[69.3, 52.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2219602995853952
c163e2ec-f187-4dc8-96e7-1b0c713f2111,52,1,00:00:48.123,0,48,4,0.399998,17,Pressure,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['20eed1d2-dc08-4a1e-bfe8-af0b9020c476', '69baeef5-5c28-4c6f-9d29-a632309bce09']","[49.9, 32.5]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.123,0.3129999999999953,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.44840735006202825
20eed1d2-dc08-4a1e-bfe8-af0b9020c476,53,1,00:00:48.415,0,48,4,3.75854,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['48b4c0a6-2e55-40c5-ab07-d1c98bda8320', '858ad798-fee5-4c5e-b191-6886147686f7', 'c163e2ec-f187-4dc8-96e7-1b0c713f2111']","[69.3, 52.6]",5463.0,Luka Modrić,13.0,Right Center Midfield,19677.0,Karim Benzema,43.35032,-0.800079,1.0,Ground Pass,"[99.5, 21.5]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.415,0.2920000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5629170457387942
48b4c0a6-2e55-40c5-ab07-d1c98bda8320,54,1,00:00:52.174,0,52,4,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['20eed1d2-dc08-4a1e-bfe8-af0b9020c476'],"[86.3, 39.8]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.174,3.7590000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9303614778512181
858ad798-fee5-4c5e-b191-6886147686f7,55,1,00:00:52.174,0,52,4,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,215,Athletic Club,,,['20eed1d2-dc08-4a1e-bfe8-af0b9020c476'],"[20.6, 58.6]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.174,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2528521125446568
e6ce20eb-c4c0-4343-a21e-d245ff19c7f5,56,1,00:00:52.174,0,52,4,5.578709,43,Carry,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['858ad798-fee5-4c5e-b191-6886147686f7', 'f8635aba-4c2b-408c-b9de-e5f245b46355']","[20.6, 58.6]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[25.6, 70.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.174,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5272593026555313
f8635aba-4c2b-408c-b9de-e5f245b46355,57,1,00:00:57.752,0,57,4,2.393194,30,Pass,220,Real Madrid,1,Regular Play,215,Athletic Club,,,['040f55f0-0f59-47ed-8e1f-bd356d22e543'],"[25.6, 70.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6576.0,Gorka Iraizoz Moreno,28.796007,-2.1809533,1.0,Ground Pass,"[9.1, 47.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.752,5.578000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.866713997673799
040f55f0-0f59-47ed-8e1f-bd356d22e543,58,1,00:01:00.145,1,0,4,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,215,Athletic Club,,,['f8635aba-4c2b-408c-b9de-e5f245b46355'],"[9.1, 47.2]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.145,2.3930000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8043216545342664
8d81105e-5911-49bf-b431-eab76ade422d,59,1,00:01:00.145,1,0,4,2.826925,43,Carry,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['040f55f0-0f59-47ed-8e1f-bd356d22e543', '5a349ed6-d02f-4e83-ab51-90ae18b541be']","[9.1, 47.2]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[12.8, 50.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.145,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5815759424982656
5a349ed6-d02f-4e83-ab51-90ae18b541be,60,1,00:01:02.972,1,2,4,3.054886,30,Pass,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['a09845ba-8a65-498b-b7a2-e3e3a623bced', 'f5c2f81c-469e-44b6-ac0f-2ecd70e4b57d']","[12.8, 50.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6666.0,Sabin Merino Zuloaga,58.675804,0.1402099,3.0,High Pass,"[70.9, 58.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.972,2.826999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9898428777477318
f5c2f81c-469e-44b6-ac0f-2ecd70e4b57d,61,1,00:01:06.027,1,6,4,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,215,Athletic Club,,,['5a349ed6-d02f-4e83-ab51-90ae18b541be'],"[68.7, 58.6]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.027,3.0549999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19906318168062132
a09845ba-8a65-498b-b7a2-e3e3a623bced,62,1,00:01:06.027,1,6,4,0.0,9,Clearance,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['5a349ed6-d02f-4e83-ab51-90ae18b541be'],"[49.2, 21.5]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.027,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9511929211640346
d3fb0dd8-ce33-4231-9c3e-db05878daf8d,63,1,00:01:08.073,1,8,4,1.601543,30,Pass,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['86bb1b4e-e0e8-4314-bfc7-aefc479294df', 'cc338c3e-443a-48cd-bc1c-961b9e83b986']","[53.1, 59.5]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6606.0,Javier Eraso Goñi,15.543809,-0.6988569,2.0,Low Pass,"[65.0, 49.5]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.07300000000001,2.0460000000000065,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5984438804728467
86bb1b4e-e0e8-4314-bfc7-aefc479294df,64,1,00:01:09.674,1,9,4,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,215,Athletic Club,,,['d3fb0dd8-ce33-4231-9c3e-db05878daf8d'],"[57.0, 52.0]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.674,1.600999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48408064110081594
cc338c3e-443a-48cd-bc1c-961b9e83b986,65,1,00:01:09.674,1,9,4,1.097846,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['4fc71d5f-2e84-4da0-bca3-2b6db70430ca', 'd3fb0dd8-ce33-4231-9c3e-db05878daf8d']","[55.1, 30.6]",5463.0,Luka Modrić,13.0,Right Center Midfield,5574.0,Toni Kroos,7.156815,-1.4447082,2.0,Low Pass,"[56.0, 23.5]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.674,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.49241404592491056
4fc71d5f-2e84-4da0-bca3-2b6db70430ca,66,1,00:01:10.772,1,10,4,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cc338c3e-443a-48cd-bc1c-961b9e83b986'],"[56.0, 23.5]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.772,1.097999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43476570045035967
31e68c1b-1207-451d-97ff-c744155f9ee4,67,1,00:01:10.772,1,10,4,0.13557,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['4fc71d5f-2e84-4da0-bca3-2b6db70430ca', '701ee954-b0c8-43b7-a0cb-e01b41b7f77d']","[56.0, 23.5]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[56.0, 23.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.772,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49864487111739675
