id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,dribble_overrun,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,clearance_head,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_key_pass_id,shot_aerial_won,shot_one_on_one,dribble_no_touch,clearance_left_foot,ball_recovery_recovery_failure,pass_cut_back,pass_through_ball,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,pass_deflected,pass_outswinging,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
f6db9be7-f270-4f5b-8d52-7105652ab5d1,34,1,00:00:30.021,0,30,2,0.704348,17,Pressure,208,Las Palmas,9,From Kick Off,222,Villarreal,,,['db2e4231-11e4-404c-8305-a85a06b6b6b0'],,"[68.6, 39.8]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.021,0.8290000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1593540030706848
20861c0c-1e1d-418d-941a-489321238e59,35,1,00:00:31.197,0,31,2,0.331727,17,Pressure,208,Las Palmas,9,From Kick Off,222,Villarreal,,,"['2bf83917-ddaa-4b74-bde6-ae5900483b98', '9f6b601c-ab46-49a4-bc3f-bf288f7e2965']",,"[69.7, 33.3]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.197,1.1759999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.46770181949493217
f9a3e4fe-47f4-47b0-819a-0a8ccc70a502,36,1,00:00:31.455,0,31,2,0.0,39,Dribbled Past,208,Las Palmas,9,From Kick Off,222,Villarreal,,,"['2bf83917-ddaa-4b74-bde6-ae5900483b98', '9f6b601c-ab46-49a4-bc3f-bf288f7e2965']",,"[69.7, 33.3]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.455,0.2579999999999991,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6682312455407265
9f6b601c-ab46-49a4-bc3f-bf288f7e2965,37,1,00:00:31.455,0,31,2,0.0,14,Dribble,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['20861c0c-1e1d-418d-941a-489321238e59', 'f9a3e4fe-47f4-47b0-819a-0a8ccc70a502']",,"[50.4, 46.8]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.455,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6597197642464766
2bf83917-ddaa-4b74-bde6-ae5900483b98,38,1,00:00:31.455,0,31,2,0.89652,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['20861c0c-1e1d-418d-941a-489321238e59', '9f6b601c-ab46-49a4-bc3f-bf288f7e2965', 'b36ea1ca-ad6b-4879-9a0d-0fcff45e048b', 'f9a3e4fe-47f4-47b0-819a-0a8ccc70a502']",,"[50.4, 46.8]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,"[48.2, 52.2]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.455,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8229321187976464
b36ea1ca-ad6b-4879-9a0d-0fcff45e048b,39,1,00:00:32.351,0,32,2,1.327749,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['3d22e91f-6caf-4006-be54-a78d67e2cdfb'],,"[48.2, 52.2]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,6927.0,David García Santana,17.327723,1.692288,1.0,Ground Pass,"[46.1, 69.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.351,0.8960000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41290882300303733
3d22e91f-6caf-4006-be54-a78d67e2cdfb,40,1,00:00:33.679,0,33,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['b36ea1ca-ad6b-4879-9a0d-0fcff45e048b'],,"[46.1, 69.4]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.679,1.328000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9336746042377184
1d0c4d7a-23cd-4d32-8e7d-8a61d3a24e80,41,1,00:00:33.679,0,33,2,0.734205,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['3d22e91f-6caf-4006-be54-a78d67e2cdfb', '694857ab-66a1-45de-823a-55fc2f48acac', 'ee57442b-d770-4b66-a93e-d02c75661df2']",,"[46.1, 69.4]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[47.7, 69.7]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.679,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8957693649696806
694857ab-66a1-45de-823a-55fc2f48acac,42,1,00:00:34.367,0,34,2,0.109347,17,Pressure,208,Las Palmas,9,From Kick Off,222,Villarreal,,,"['1d0c4d7a-23cd-4d32-8e7d-8a61d3a24e80', 'ee57442b-d770-4b66-a93e-d02c75661df2']",,"[72.4, 10.7]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.367,0.6879999999999953,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8877587804942833
ee57442b-d770-4b66-a93e-d02c75661df2,43,1,00:00:34.413,0,34,2,1.16555,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['191fcb9a-673f-48c3-9448-30326ee8f228', '694857ab-66a1-45de-823a-55fc2f48acac']",,"[47.7, 69.7]",6927.0,David García Santana,2.0,Right Back,27251.0,Francisco José Perdomo Borges,9.615092,0.4636476,1.0,Ground Pass,"[56.3, 74.0]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.413,0.045999999999999375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2715111913005186
191fcb9a-673f-48c3-9448-30326ee8f228,44,1,00:00:35.579,0,35,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['ee57442b-d770-4b66-a93e-d02c75661df2'],,"[56.3, 74.0]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.579,1.166000000000004,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6352503483126098
e017c6d2-abb8-4ba5-a8b9-9e0559fd93a2,45,1,00:00:35.579,0,35,2,1.475123,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['0d712e7d-889d-4f34-896c-27853d15acf2', '191fcb9a-673f-48c3-9448-30326ee8f228', 'c2cb0e82-6a24-4d02-ab6b-cecdca2da11c']",,"[56.3, 74.0]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,"[56.3, 74.0]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.579,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1936208988239767
c2cb0e82-6a24-4d02-ab6b-cecdca2da11c,46,1,00:00:36.236,0,36,2,0.808801,17,Pressure,208,Las Palmas,9,From Kick Off,222,Villarreal,,,['e017c6d2-abb8-4ba5-a8b9-9e0559fd93a2'],,"[63.8, 6.1]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.236,0.6569999999999965,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5904570281911714
a626a757-06f1-441a-b389-d914ee60d2e9,47,1,00:00:37.054,0,37,2,0.0,39,Dribbled Past,208,Las Palmas,9,From Kick Off,222,Villarreal,,,"['04822077-6254-49c0-b831-a223dceb2893', '0d712e7d-889d-4f34-896c-27853d15acf2']",,"[63.8, 6.1]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.054,0.818000000000005,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.180457342340003
0d712e7d-889d-4f34-896c-27853d15acf2,48,1,00:00:37.054,0,37,2,0.0,14,Dribble,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['a626a757-06f1-441a-b389-d914ee60d2e9'],,"[56.3, 74.0]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.054,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4673995689591445
04822077-6254-49c0-b831-a223dceb2893,49,1,00:00:37.054,0,37,2,0.787559,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['0d712e7d-889d-4f34-896c-27853d15acf2', '183bbc27-3414-43fc-b2c9-eb158d6a71e0', 'a626a757-06f1-441a-b389-d914ee60d2e9', 'b0407e95-024b-4ca1-a238-74b31d17f5e7']",,"[56.3, 74.0]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,"[55.2, 67.5]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.054,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8913624105640304
183bbc27-3414-43fc-b2c9-eb158d6a71e0,50,1,00:00:37.351,0,37,2,0.497225,17,Pressure,208,Las Palmas,9,From Kick Off,222,Villarreal,,,"['04822077-6254-49c0-b831-a223dceb2893', 'b0407e95-024b-4ca1-a238-74b31d17f5e7']",,"[64.9, 12.6]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.351,0.29699999999999704,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.46678088561159314
b0407e95-024b-4ca1-a238-74b31d17f5e7,51,1,00:00:37.841,0,37,2,1.186131,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['0fc87974-6b66-4e87-ab93-db875cf30d63', '183bbc27-3414-43fc-b2c9-eb158d6a71e0']",,"[55.2, 67.5]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,6927.0,David García Santana,10.621205,2.990375,1.0,Ground Pass,"[44.7, 69.1]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.841,0.490000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.31580124303332235
0fc87974-6b66-4e87-ab93-db875cf30d63,52,1,00:00:39.027,0,39,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['b0407e95-024b-4ca1-a238-74b31d17f5e7'],,"[44.7, 69.1]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.027,1.186,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9073366428423023
28733325-e6c4-4b67-a811-3cdf092e4964,53,1,00:00:39.027,0,39,2,0.050963,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['0fc87974-6b66-4e87-ab93-db875cf30d63', 'd89a4b3b-54dd-4f91-b2ec-403744b43c56']",,"[44.7, 69.1]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,"[44.7, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.027,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17465710350186914
d89a4b3b-54dd-4f91-b2ec-403744b43c56,54,1,00:00:39.078,0,39,2,1.611273,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['284bf26e-f9ee-4983-bfec-eebd8e5f49be'],,"[44.7, 69.1]",6927.0,David García Santana,2.0,Right Back,6934.0,Jerónimo Figueroa Cabrera,20.808653,0.028838158,3.0,High Pass,"[65.5, 69.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.078,0.05100000000000193,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6233055692035087
284bf26e-f9ee-4983-bfec-eebd8e5f49be,55,1,00:00:40.690,0,40,2,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['d89a4b3b-54dd-4f91-b2ec-403744b43c56'],,"[65.5, 69.7]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.69,1.6119999999999948,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9967447605872615
4cdcd04c-9908-41fa-b16c-1dbaa1be6320,56,1,00:00:40.690,0,40,2,0.43155,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['03c3f46c-caa4-4473-ba5a-5748177ca4fb', '284bf26e-f9ee-4983-bfec-eebd8e5f49be']",,"[65.5, 69.7]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,,,,,,,,,,,,"[65.5, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.69,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9475558626580196
03c3f46c-caa4-4473-ba5a-5748177ca4fb,57,1,00:00:41.121,0,41,2,0.0,3,Dispossessed,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['43e2fc11-d3ac-4c01-be71-c61727d6a3b5'],,"[65.5, 69.7]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.121,0.4310000000000045,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.739699427313706
43e2fc11-d3ac-4c01-be71-c61727d6a3b5,58,1,00:00:41.121,0,41,3,0.0,4,Duel,222,Villarreal,1,Regular Play,222,Villarreal,,,['03c3f46c-caa4-4473-ba5a-5748177ca4fb'],,"[54.6, 10.4]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,True,,,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.121,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41314670167134215
53ef0c22-580a-4903-99bd-dbe9dd8b9dbd,59,1,00:00:42.239,0,42,3,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,,,"[57.3, 19.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.239,1.117999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7488949406228708
5c5a9fe6-9670-46d8-aa1c-c130f8376e94,60,1,00:00:42.239,0,42,3,0.638657,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['53ef0c22-580a-4903-99bd-dbe9dd8b9dbd', '8405ab05-9f18-4b4e-8b12-74effa87005d']",,"[57.3, 19.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,"[57.3, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.239,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44947245118904733
8405ab05-9f18-4b4e-8b12-74effa87005d,61,1,00:00:42.877,0,42,3,0.495818,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['f6869897-9c96-46fb-b5e8-bebf3235d7a5'],,"[57.3, 19.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,8.637129,-0.09275632,1.0,Ground Pass,"[65.9, 18.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.877,0.6380000000000052,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7872602812948567
f6869897-9c96-46fb-b5e8-bebf3235d7a5,62,1,00:00:43.373,0,43,3,0.0,10,Interception,222,Villarreal,1,Regular Play,208,Las Palmas,,,['8405ab05-9f18-4b4e-8b12-74effa87005d'],,"[54.2, 61.3]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.373,0.4959999999999951,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.09068741957261905
150605d2-8366-44ce-9101-0929b3b974e1,63,1,00:00:45.398,0,45,3,0.0,2,Ball Recovery,222,Villarreal,1,Regular Play,222,Villarreal,,,,,"[67.0, 41.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.398,2.0250000000000057,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025986213600798336
e4345f41-5c9f-4d27-8093-e7da122c3478,64,1,00:00:45.398,0,45,3,1.319997,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['150605d2-8366-44ce-9101-0929b3b974e1', 'a7fc99ad-15e7-4b28-aa0e-67ea9f9caa87']",,"[67.0, 41.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,"[67.3, 44.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.398,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5663694246249054
a7fc99ad-15e7-4b28-aa0e-67ea9f9caa87,65,1,00:00:46.718,0,46,3,2.584778,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['79527871-86ca-4bdc-946b-6a36e213f55f'],,"[67.3, 44.1]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,6772.0,Mario Gaspar Pérez Martínez,30.452915,1.294752,1.0,Ground Pass,"[75.6, 73.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.718,1.3200000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.476495678084937
79527871-86ca-4bdc-946b-6a36e213f55f,66,1,00:00:49.303,0,49,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['a7fc99ad-15e7-4b28-aa0e-67ea9f9caa87'],,"[75.6, 73.4]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.303,2.5849999999999937,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02272900069144046
3e5e8ce3-2106-4edb-b555-95fe5daf3f46,67,1,00:00:49.303,0,49,3,1.322502,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['23557a32-b5f5-4ad2-a9e6-6485e1fa2c4e', '79527871-86ca-4bdc-946b-6a36e213f55f']",,"[75.6, 73.4]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[76.7, 73.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.303,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9907609726926982
23557a32-b5f5-4ad2-a9e6-6485e1fa2c4e,68,1,00:00:50.626,0,50,3,1.437848,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['f1c3aa96-e458-47c9-81ec-e1070771aefd'],,"[76.7, 73.4]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6622.0,Tomás Pina Isla,9.486833,-2.176341,1.0,Ground Pass,"[71.3, 65.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.626,1.3230000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03364819674304664
f1c3aa96-e458-47c9-81ec-e1070771aefd,69,1,00:00:52.064,0,52,3,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['23557a32-b5f5-4ad2-a9e6-6485e1fa2c4e'],,"[71.3, 65.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.064,1.4380000000000024,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5024560265710831
2b7addd3-6908-4875-8440-9315300fae57,70,1,00:00:52.064,0,52,3,0.733141,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['31c8416e-5f11-49df-9400-c8242d31cd76', '553f0af9-a421-4e9b-9856-6d8941d16b82', 'f1c3aa96-e458-47c9-81ec-e1070771aefd']",,"[71.3, 65.6]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,"[69.7, 69.7]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.064,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9311633490646082
